BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;3.1 - RIJKSBIJDRAGEN;3.2 - OVERIGE OVERHEIDSBIJDRAGEN EN -SUBSIDIES;3.3 - COLLEGE-, CURSUS-, LES- EN EXAMENGELDEN;3.4 - BATEN IN OPDRACHT VAN DERDEN;3.5 - OVERIGE BATEN;4.1 - PERSONEELSLASTEN;4.2 - AFSCHRIJVINGEN;4.3 - HUISVESTINGSLASTEN;4.4 - OVERIGE LASTEN;5 - FINANCIËLE BATEN EN LASTEN;6 - BELASTINGEN;7 - RESULTAAT DEELNEMINGEN;9 - BUITENGEWOON RESULTAAT;HR-GEREALISSERDE HERWAARDERING;NETRES - NETTO RESULTAAT;RESNB - RESULTAAT NA BELASTINGEN;RESUL - RESULTAAT;SALDO - SALDO BATEN EN LASTEN;TOTB - TOTAAL BATEN;TOTL - TOTAAL LASTEN;TOTRES - TOTAAL RESULTAAT
21352;CN;St Eustatius S.D.A.;2014;504.662;;;;23.030;491.850;7.425;32.513;81.097;;;;;;-85.193;-85.193;-85.193;-85.193;527.692;612.885;-85.193
21352;CN;St Eustatius S.D.A.;2015;701.004;;;;62.491;628.356;9.134;41.537;44.424;;;;;;40.044;40.044;40.044;40.044;763.495;723.451;40.044
21353;CN;Foundation Catholic Education;2014;512.531;;;;968;419.009;9.778;13.918;52.815;;;;;;17.979;17.979;17.979;17.979;513.499;495.520;17.979
21353;CN;Foundation Catholic Education;2015;788.913;;;;2.257;629.258;12.230;14.883;58.625;;;;;;76.174;76.174;76.174;76.174;791.170;714.996;76.174
21355;CN;SKOSABA;2014;1.079.288;;;;28.967;986.770;14.004;32.224;126.056;495;;;;;-50.304;-50.304;-50.304;-50.799;1.108.255;1.159.054;-50.304
21355;CN;SKOSABA;2015;1.377.285;;;;27.491;1.155.445;27.163;44.721;138.169;194;;;;;39.472;39.472;39.472;39.278;1.404.776;1.365.498;39.472
21428;SWV;Stichting Amstelronde;2014;611.710;;;;39.273;282.690;;;95.853;12;;;;;272.452;272.452;272.452;272.440;650.983;378.543;272.452
21428;SWV;Stichting Amstelronde;2015;920.206;;;;62.313;425.077;;;166.181;493;;;;;391.754;391.754;391.754;391.261;982.519;591.258;391.754
21429;SWV;SWV PO Zuid-Kennemerland;2014;4.720.051;;;;175.825;4.600.869;;37.538;245.973;12.265;;;;;23.761;23.761;23.761;11.496;4.895.876;4.884.380;23.761
21429;SWV;SWV PO Zuid-Kennemerland;2015;400.534;;;;235.331;768.846;227;32.474;338.756;4.494;;;;;-499.944;-499.944;-499.944;-504.438;635.865;1.140.303;-499.944
21438;SWV;Stg. SWV PPO Zeeuws-Vlaanderen;2014;171.948;;;;4.562;54.258;;2.693;15.284;358;;;;;104.633;104.633;104.633;104.275;176.510;72.235;104.633
21438;SWV;Stg. SWV PPO Zeeuws-Vlaanderen;2015;236.042;;;;;86.756;157;5.321;31.820;291;;;;;112.279;112.279;112.279;111.988;236.042;124.054;112.279
21440;SWV;SWV Waterland PO;2014;471.543;;;;121.231;387.040;384;14.385;126.066;2.212;;;;;67.111;67.111;67.111;64.899;592.774;527.875;67.111
21440;SWV;SWV Waterland PO;2015;1.891.487;;;;159.781;983.538;1.835;36.150;1.026.357;2.009;;;;;5.397;5.397;5.397;3.388;2.051.268;2.047.880;5.397
21446;SWV;Vereniging SWV PO De Eem;2014;1.063.625;;;;108.200;567.275;5.185;22.290;112.695;1.556;;;;;465.936;465.936;465.936;464.380;1.171.825;707.445;465.936
21446;SWV;Vereniging SWV PO De Eem;2015;2.137.708;231.390;;;;1.182.698;9.655;37.822;190.188;5.627;;;;;954.362;954.362;954.362;948.735;2.369.098;1.420.363;954.362
21447;SWV;SWV Twente Noord PO;2014;281.966;;;;;90.012;46;3.716;26.112;-75;;;;;162.005;162.005;162.005;162.080;281.966;119.886;162.005
21447;SWV;SWV Twente Noord PO;2015;2.139.770;;;;2.085;979.906;240;16.891;328.417;-119;;;;;816.282;816.282;816.282;816.401;2.141.855;1.325.454;816.282
21449;SWV;St SWV PO Midden Holland;2014;480.099;12.000;;;;193.624;914;5.519;69.484;-195;;;;;222.363;222.363;222.363;222.558;492.099;269.541;222.363
21449;SWV;St SWV PO Midden Holland;2015;769.164;;;;;177.904;1.432;9.814;150.914;-481;;;;;428.619;428.619;428.619;429.100;769.164;340.064;428.619
21450;SWV;Stichting SWV 23-02;2014;622.693;;;;;79.733;;;27.925;5.469;;;;;520.504;520.504;520.504;515.035;622.693;107.658;520.504
21450;SWV;Stichting SWV 23-02;2015;1.590.516;;;;;307.913;;363;38.590;11.508;;;;;1.255.158;1.255.158;1.255.158;1.243.650;1.590.516;346.866;1.255.158
21455;SWV;SWV WSNS Deventer e.o.;2014;747.551;1.661.721;;;31.277;561.276;1.340;11.714;1.854.235;;;;;;11.984;11.984;11.984;11.984;2.440.549;2.428.565;11.984
21455;SWV;SWV WSNS Deventer e.o.;2015;2.001.647;1.185.848;;;70.565;1.241.376;3.856;14.069;1.359.154;;;;;;639.605;639.605;639.605;639.605;3.258.060;2.618.455;639.605
21457;SWV;Bestuur stg SWVPO De Meijerij;2014;2.397.169;5.520;;;43.834;1.812.926;;18.805;145.590;3.798;;;;;473.000;473.000;473.000;469.202;2.446.523;1.977.321;473.000
21457;SWV;Bestuur stg SWVPO De Meijerij;2015;5.926.972;6.950;;;163.196;5.049.023;5.265;116.185;132.612;3.913;;;;;797.946;797.946;797.946;794.033;6.097.118;5.303.085;797.946
21458;SWV;bestuur stg. Passenderwijs;2014;814.626;39.623;;;323.210;488.914;2.134;10.746;161.056;941;;;;;515.550;515.550;515.550;514.609;1.177.459;662.850;515.550
21458;SWV;bestuur stg. Passenderwijs;2015;1.497.501;120.035;;;69.041;1.378.808;6.150;22.942;276.366;2.227;;;;;4.538;4.538;4.538;2.311;1.686.577;1.684.266;4.538
21459;SWV;Stg SWV Ond op maat de Liemers;2014;361.567;;;;14.867;397.686;;14.698;17.552;5.498;;;;;-48.004;-48.004;-48.004;-53.502;376.434;429.936;-48.004
21459;SWV;Stg SWV Ond op maat de Liemers;2015;1.154.690;;;;67.629;965.478;3.881;31.414;81.152;1.872;;;;;142.266;142.266;142.266;140.394;1.222.319;1.081.925;142.266
21460;SWV;Bestuur SWV PO;2014;1.936.302;;;;3.069;235.244;106;7.380;1.611.244;2.264;;;;;87.661;87.661;87.661;85.397;1.939.371;1.853.974;87.661
21460;SWV;Bestuur SWV PO;2015;5.777.908;;;;77.009;478.406;2.285;28.782;4.474.819;8.349;;;;;878.974;878.974;878.974;870.625;5.854.917;4.984.292;878.974
21478;PO2;Ver Verstr Ond Geref;2011;2.407.568;51.203;;;150.030;2.165.071;91.198;119.270;254.359;29.756;;;;;8.659;8.659;8.659;-21.097;2.608.801;2.629.898;8.659
21478;PO2;Ver Verstr Ond Geref;2012;2.379.842;39.183;;;111.302;2.062.281;95.752;102.240;248.317;30.222;;;;;51.959;51.959;51.959;21.737;2.530.327;2.508.590;51.959
21478;PO2;Ver Verstr Ond Geref;2013;2.437.309;15.190;;;141.770;2.059.960;130.166;40.947;257.921;20.339;;;;;125.614;125.614;125.614;105.275;2.594.269;2.488.994;125.614
21478;PO2;Ver Verstr Ond Geref;2014;2.312.261;22.903;;;128.521;1.964.971;73.761;155.248;260.648;16.683;;;;;25.740;25.740;25.740;9.057;2.463.685;2.454.628;25.740
21478;PO2;Ver Verstr Ond Geref;2015;2.422.908;25.522;;;103.131;1.972.755;76.637;170.542;240.074;11.989;;;;;103.542;103.542;103.542;91.553;2.551.561;2.460.008;103.542
21572;SWV;stg. SWV Passend PO a.d.ijssel;2015;421.067;96.793;;;14.421;305.393;;;113.358;132;;;;;113.662;113.662;113.662;113.530;532.281;418.751;113.662
21573;SWV;Stg. Swv Kop van Noord Holland;2014;663.755;;;;142.147;310.536;;;34.428;3.776;;;;;464.714;464.714;464.714;460.938;805.902;344.964;464.714
21573;SWV;Stg. Swv Kop van Noord Holland;2015;1.192.707;;;;199.006;742.048;;;53.475;7.416;;;;;603.606;603.606;603.606;596.190;1.391.713;795.523;603.606
21579;SWV;Best SWV Passend Ond.Eindhoven;2014;638.851;;;;;22.887;;5.596;475.114;2.408;;;;;137.662;137.662;137.662;135.254;638.851;503.597;137.662
21579;SWV;Best SWV Passend Ond.Eindhoven;2015;597.769;;;;;43.601;;13.564;123.467;1.062;;;;;418.199;418.199;418.199;417.137;597.769;180.632;418.199
21580;SWV;Stg. SWV Pas. ond. Heerlen e.o;2015;1.495.528;;;;45;135.512;601;8.121;196.474;-299;;;;;1.154.566;1.154.566;1.154.566;1.154.865;1.495.573;340.708;1.154.566
21583;SWV;Bestuur SWV PO N Drenthe;2015;619.578;;;;240.504;210.229;;2.017;394.083;770;;;;;254.523;254.523;254.523;253.753;860.082;606.329;254.523
21585;SWV;Stg.SWV Oost Achterhoek;2015;622.917;;;;11.465;317.666;;;35.014;2.159;;;;;283.861;283.861;283.861;281.702;634.382;352.680;283.861
21586;SWV;Stg. SWV PPO D'chem;2014;274.984;;;;;84.215;323;8.333;7.296;3.255;;;;;178.072;178.072;178.072;174.817;274.984;100.167;178.072
21586;SWV;Stg. SWV PPO D'chem;2015;1.289.396;;;;93.973;556.917;775;20.000;39.532;6.277;;;;;772.422;772.422;772.422;766.145;1.383.369;617.224;772.422
21587;SWV;SWV PO 31-02 Midden Limburg;2014;243.878;;;;22.230;59.706;;;38.243;-119;;;;;168.040;168.040;168.040;168.159;266.108;97.949;168.040
21587;SWV;SWV PO 31-02 Midden Limburg;2015;483.789;;;;;94.788;;;48.147;-189;;;;;340.665;340.665;340.665;340.854;483.789;142.935;340.665
21588;SWV;Samenwerkingsverband Driegang;2015;4.142.141;76.760;;;1.728.880;4.601.095;32.959;50.533;678.368;827;;;;;585.653;585.653;585.653;584.826;5.947.781;5.362.955;585.653
21589;SWV;Bestuur swv BePo;2014;1.299.621;;;;33.941;122.251;390;2.725;848.549;1.998;;;;;361.645;361.645;361.645;359.647;1.333.562;973.915;361.645
21589;SWV;Bestuur swv BePo;2015;-56.232;;;;9.424;161.786;526;10.392;90.936;2.097;;;;;-308.351;-308.351;-308.351;-310.448;-46.808;263.640;-308.351
21590;SWV;SWV PO 27-05 Zaanstreek;2014;62.326;;;;237.606;135.958;;;44.281;;;;;;119.693;119.693;119.693;119.693;299.932;180.239;119.693
21590;SWV;SWV PO 27-05 Zaanstreek;2015;631.258;79.753;;;;401.806;;;83.566;;;;;;225.639;225.639;225.639;225.639;711.011;485.372;225.639
21591;SWV;Stg. Optimale Onderwijs Kans;2014;486.145;;;;51.425;81.855;;1.667;25.374;2.060;;;;;430.734;430.734;430.734;428.674;537.570;108.896;430.734
21591;SWV;Stg. Optimale Onderwijs Kans;2015;2.531.131;;;;563.946;324.382;;10.234;240.853;13.936;;;;;2.533.544;2.533.544;2.533.544;2.519.608;3.095.077;575.469;2.533.544
21592;SWV;Stg SWV PPO Goeree-Overflakkee;2015;615.998;;;;75.700;327.819;356;3.933;79.839;-111;;;;;279.640;279.640;279.640;279.751;691.698;411.947;279.640
21596;SWV;Stg. SWV PO Apeldoorn Pr. Ond.;2015;2.070.380;;;;121.400;1.459.779;3.951;19.981;542.773;39;;;;;165.335;165.335;165.335;165.296;2.191.780;2.026.484;165.335
21598;SWV;SWV De Westfriese Knoop;2015;6.012.101;;;;836.165;533.750;2.320;24.830;6.369.303;7.552;;;;;-74.385;-74.385;-74.385;-81.937;6.848.266;6.930.203;-74.385
21599;SWV;Stg. SWV Pas. Ond. De Kempen;2014;2.226.070;;;;358.970;43.442;;6.332;2.381.951;;;;;;153.315;153.315;153.315;153.315;2.585.040;2.431.725;153.315
21599;SWV;Stg. SWV Pas. Ond. De Kempen;2015;1.116.357;;;;;158.137;980;5.833;834.073;319;;;;;117.653;117.653;117.653;117.334;1.116.357;999.023;117.653
21600;SWV;Stg.Samenwerkingsverband 22-02;2015;442.483;;;;169.072;198.024;;;150.070;;;;;;263.461;263.461;263.461;263.461;611.555;348.094;263.461
21602;SWV;Stg. SWV Passend Ond. IJmond;2014;366.446;55.000;;;1.361.835;438.225;696;14.248;141.536;295;;;;;1.188.871;1.188.871;1.188.871;1.188.576;1.783.281;594.705;1.188.871
21602;SWV;Stg. SWV Passend Ond. IJmond;2015;1.949.188;274.381;;;162.159;974.698;3.594;34.384;592.820;9.418;;;;;789.650;789.650;789.650;780.232;2.385.728;1.605.496;789.650
21603;SWV;Stg. SWV Haarlemmermeer;2014;308.200;254.100;;;38.400;106.000;;15.000;442.200;700;;;;;38.200;38.200;38.200;37.500;600.700;563.200;38.200
21603;SWV;Stg. SWV Haarlemmermeer;2015;958.000;454.000;;;36.000;266.000;;39.000;767.000;2.000;;;;;378.000;378.000;378.000;376.000;1.448.000;1.072.000;378.000
21605;SWV;STG.SWV Pas. PO Hoeksce Waard;2015;799.193;;;;81.347;289.395;369;21.250;105.147;-288;;;;;464.091;464.091;464.091;464.379;880.540;416.161;464.091
21606;SWV;Best.Stg Passend PO Haaglanden;2014;1.906.064;502.189;;;;1.049.044;4.136;19.061;67.253;5.581;;;;;1.274.340;1.274.340;1.274.340;1.268.759;2.408.253;1.139.494;1.274.340
21606;SWV;Best.Stg Passend PO Haaglanden;2015;4.253.571;1.169.693;;;;3.345.973;8.954;38.349;285.272;4.718;;;;;1.749.434;1.749.434;1.749.434;1.744.716;5.423.264;3.678.548;1.749.434
21609;SWV;SWV IJssel/Berkel;2014;1.692.939;;;;58.755;1.555.292;1.574;10.490;236.472;;;;;;-52.134;-52.134;-52.134;-52.134;1.751.694;1.803.828;-52.134
21609;SWV;SWV IJssel/Berkel;2015;2.735.391;;;;555.129;1.603.764;14.599;28.585;157.646;2.739;;;;;1.488.665;1.488.665;1.488.665;1.485.926;3.290.520;1.804.594;1.488.665
21610;SWV;Stg. SWV Utrecht Prim. Ond.;2014;1.251.175;;;;305.895;621.106;7.539;28.356;405.532;-124;;;;;494.413;494.413;494.413;494.537;1.557.070;1.062.533;494.413
21610;SWV;Stg. SWV Utrecht Prim. Ond.;2015;3.930.623;149.723;;;144.545;1.104.461;24.064;67.928;1.579.017;-272;;;;;1.449.149;1.449.149;1.449.149;1.449.421;4.224.891;2.775.470;1.449.149
21612;SWV;Stg. Passend Ond. 23-05;2015;1.321.796;139.082;;;387.251;134.465;;;1.367.883;4.220;;;;;350.001;350.001;350.001;345.781;1.848.129;1.502.348;350.001
21614;SWV;Stg. SWV Pr. Pas.Ond N-Limburg;2015;9.210.091;;;;;;;;9.103.544;-254;;;;;106.293;106.293;106.293;106.547;9.210.091;9.103.544;106.293
21625;SWV;Stg. PO Maastricht-Heuvelland;2015;1.218.812;;;;45;153.999;606;8.121;131.701;-325;;;;;924.105;924.105;924.105;924.430;1.218.857;294.427;924.105
21626;SWV;STG. SWV Passend Wijs;2014;821.884;;;;;280.762;;10.025;208.798;-64;;;;;322.235;322.235;322.235;322.299;821.884;499.585;322.235
21626;SWV;STG. SWV Passend Wijs;2015;610.428;;;;;350.126;;23.895;174.677;-121;;;;;61.609;61.609;61.609;61.730;610.428;548.698;61.609
21627;SWV;SWV Passend Pr. Ond. Walcheren;2015;441.901;;;;18;177.099;137;14.513;37.848;-193;;;;;212.129;212.129;212.129;212.322;441.919;229.597;212.129
21628;SWV;Stg.SWV PO 2808;2014;726.234;91.510;;;25.302;375.918;1.792;7.173;207.509;;;;;;250.654;250.654;250.654;250.654;843.046;592.392;250.654
21628;SWV;Stg.SWV PO 2808;2015;1.923.770;-8.274;;;48.320;958.411;5.491;31.681;425.072;2.612;;;;;545.773;545.773;545.773;543.161;1.963.816;1.420.655;545.773
21629;SWV;Stg. SWV PO 30-10;2014;416.801;;;;176.327;209.257;29;1.885;52.665;-94;;;;;329.198;329.198;329.198;329.292;593.128;263.836;329.198
21629;SWV;Stg. SWV PO 30-10;2015;1.078.130;12.375;;;;362.807;263;8.233;171.155;-162;;;;;547.885;547.885;547.885;548.047;1.090.505;542.458;547.885
21630;SWV;Stg. SWV Noord-Kennemerland PO;2015;2.673.254;35.387;;;689.193;1.134.636;1.006;34.316;215.078;4.008;;;;;2.016.806;2.016.806;2.016.806;2.012.798;3.397.834;1.385.036;2.016.806
21631;SWV;SWV Pas.Ond. Amsterdam/Diemen;2014;3.082.782;205.042;;;500.652;2.252.905;442;143.289;904.256;;;;;;487.584;487.584;487.584;487.584;3.788.476;3.300.892;487.584
21631;SWV;SWV Pas.Ond. Amsterdam/Diemen;2015;4.909.209;3.939;;;153.296;3.649.344;5.349;61.599;327.084;5.898;;;;;1.028.966;1.028.966;1.028.966;1.023.068;5.066.444;4.043.376;1.028.966
21632;SWV;Stg. Samenw. verband 24-03;2015;2.019.064;218.500;;;204;1.802.397;120;42.557;140.107;34;;;;;252.621;252.621;252.621;252.587;2.237.768;1.985.181;252.621
21637;SWV;SWV PO Noordoostpolder-Urk;2014;45.827;114.666;;;68.020;;;;168.370;;;;;;60.143;60.143;60.143;60.143;228.513;168.370;60.143
21637;SWV;SWV PO Noordoostpolder-Urk;2015;411.388;295.860;;;;102.847;;;412.087;;;;;;192.314;192.314;192.314;192.314;707.248;514.934;192.314
21642;SWV;Stg. Leerlingzorg PO Almere;2014;2.078.273;;;;880.679;2.264.730;60.299;157.544;1.379.707;6.437;;;;;-896.891;-896.891;-896.891;-903.328;2.958.952;3.862.280;-896.891
21642;SWV;Stg. Leerlingzorg PO Almere;2015;3.228.326;;;;1.535.152;3.197.524;65.365;96.773;203.499;1.077;;;;;1.201.394;1.201.394;1.201.394;1.200.317;4.763.478;3.563.161;1.201.394
21645;SWV;SWV Helmond-Peelland 30-08 PO;2014;918.000;;;;;263.000;;1.000;202.000;;;;;;452.000;452.000;452.000;452.000;918.000;466.000;452.000
21645;SWV;SWV Helmond-Peelland 30-08 PO;2015;802.000;;;;3.000;449.000;;18.000;148.000;1.000;;;;;191.000;191.000;191.000;190.000;805.000;615.000;191.000
21648;SWV;Coöperatief SWV Profi Pendi UA;2014;386.151;;;;1.200;153.387;1.264;11.957;48.937;671;;;;;172.477;172.477;172.477;171.806;387.351;215.545;172.477
21648;SWV;Coöperatief SWV Profi Pendi UA;2015;128.287;;;;;221.936;2.218;11.428;66.177;666;;;;;-172.806;-172.806;-172.806;-173.472;128.287;301.759;-172.806
21649;SWV;Ver. SWV P.O. 3006;2014;528.431;;;;;;;1.152;31.228;-173;;;;;495.878;495.878;495.878;496.051;528.431;32.380;495.878
21649;SWV;Ver. SWV P.O. 3006;2015;1.246.033;;;;3.640;;;4.802;64.205;631;;;;;1.181.297;1.181.297;1.181.297;1.180.666;1.249.673;69.007;1.181.297
21657;PO2;Stichting Vitus Zuid;2015;12.530.462;50.788;;;96.511;9.542.184;207.309;698.421;1.078.014;-1.073;;;;;1.150.760;1.150.760;1.150.760;1.151.833;12.677.761;11.525.928;1.150.760
21664;SWV;Stg. Pas. Ond. Brabantse Wal;2015;958.985;83.586;;;;106.673;440;6.076;325.728;-484;;;;;603.170;603.170;603.170;603.654;1.042.571;438.917;603.170
21665;SWV;STG SWV Stromenland PO 2507;2014;1.239.323;;;;;921.784;;29.047;248.531;;;;;;39.961;39.961;39.961;39.961;1.239.323;1.199.362;39.961
21665;SWV;STG SWV Stromenland PO 2507;2015;2.689.497;;;;;1.500.626;2.797;40.706;162.708;;;;;;982.660;982.660;982.660;982.660;2.689.497;1.706.837;982.660
21666;SWV;St. SWV. Pas.Ond. Drechtsteden;2015;1.858.222;15.120;;;443.479;342.376;637;2.560;1.523.751;5.481;;;;;452.978;452.978;452.978;447.497;2.316.821;1.869.324;452.978
21668;SWV;Ver. SWV Pas. PO Leiden;2015;2.750.032;;;;167.423;1.180.380;7.926;97.269;1.504.563;;;;;;127.317;127.317;127.317;127.317;2.917.455;2.790.138;127.317
21675;SWV;SWV PO Roosendaal-Moerdijk e.o;2014;1.764.696;;;;;1.376.874;;2.296;40.469;2.625;;;;;347.682;347.682;347.682;345.057;1.764.696;1.419.639;347.682
21675;SWV;SWV PO Roosendaal-Moerdijk e.o;2015;640.350;;;;;202.689;5;5.524;31.303;1.199;;;;;402.028;402.028;402.028;400.829;640.350;239.521;402.028
21677;SWV;Stg. Onderwijs dat past;2014;2.585.771;178.346;;;37.154;2.280.204;8.582;37.886;190.341;9.188;;;;;293.446;293.446;293.446;284.258;2.801.271;2.517.013;293.446
21677;SWV;Stg. Onderwijs dat past;2015;1.486.019;373.577;;;57;1.541.018;12.943;55.068;216.659;6.755;;;;;40.720;40.720;40.720;33.965;1.859.653;1.825.688;40.720
21679;PO2;Stichting VierTaal;2015;13.226.604;59.158;;;268.030;9.485.153;219.320;459.425;2.018.485;;;;;;1.371.409;1.371.409;1.371.409;1.371.409;13.553.792;12.182.383;1.371.409
21680;SWV;St.SWV PO Duin en Bollenstreek;2015;1.884.865;182.534;;;13.504;1.048.711;1.481;48.689;495.708;13;;;;;486.327;486.327;486.327;486.314;2.080.903;1.594.589;486.327
21681;SWV;SWV PO Westelijke Mijnstreek;2015;1.100.806;;;;28;91.109;;6.611;87.235;3.167;;;;;919.046;919.046;919.046;915.879;1.100.834;184.955;919.046
21682;SWV;St.SWV PO 28-17 Zoetermeer;2015;1.414.803;;;;;94.000;;;1.129.763;428;;;;;191.468;191.468;191.468;191.040;1.414.803;1.223.763;191.468
21687;SWV;St.SWV. Pas. P.O. Dordrecht;2015;1.613.610;;;;88.856;389.935;761;14.022;370.194;4.370;;;;;931.924;931.924;931.924;927.554;1.702.466;774.912;931.924
21688;SWV;St. Ond. zorgkoepel N-Veluwe;2015;2.011.388;;;;95.014;356.394;4.784;13.911;160.886;5.669;;;;;1.576.096;1.576.096;1.576.096;1.570.427;2.106.402;535.975;1.576.096
21689;SWV;SWV PO Rijn & Gelderse Vallei;2015;2.818.959;;;;157.966;588.606;4.535;32.082;303.864;3.499;;;;;2.051.337;2.051.337;2.051.337;2.047.838;2.976.925;929.087;2.051.337
21694;SWV;SWV Pas. PO Oosterschelderegio;2015;1.257.518;;;;40;204.079;1.695;6.787;53.411;-387;;;;;991.199;991.199;991.199;991.586;1.257.558;265.972;991.199
21695;SWV;Samenwerkingsverband Unita;2014;325.245;10.000;;;;78.148;;;23.024;;;;;;234.073;234.073;234.073;234.073;335.245;101.172;234.073
21695;SWV;Samenwerkingsverband Unita;2015;342.604;22.340;;;24.170;240.782;;;89.963;;;;;;58.369;58.369;58.369;58.369;389.114;330.745;58.369
21696;SWV;Stg. SWV PO Weert-Nederweert;2015;425.612;;;;1.764;154.212;;8.557;71.923;-269;;;;;192.415;192.415;192.415;192.684;427.376;234.692;192.415
21697;SWV;Bestuur STG SWV PO 20-01;2015;1.576.828;;;;663.546;610.857;;;1.104.863;;;;;;524.654;524.654;524.654;524.654;2.240.374;1.715.720;524.654
21699;SWV;Stg.SWV PO Rijnstreek;2014;1.180.933;;;;80.066;730.969;;13.053;44.773;60;;;;;472.264;472.264;472.264;472.204;1.260.999;788.795;472.264
21699;SWV;Stg.SWV PO Rijnstreek;2015;1.332.572;2.000;;;191.176;1.420.235;54;39.383;69.708;3.226;;;;;-406;-406;-406;-3.632;1.525.748;1.529.380;-406
21700;SWV;Best. Stg. SWV PO Friesland;2015;2.476.214;;;;400.689;273.228;;17.993;516.244;6.563;;;;;2.076.001;2.076.001;2.076.001;2.069.438;2.876.903;807.465;2.076.001
21704;SWV;SWV PO Veld Vaart & Vecht;2015;4.712.521;;;;336.443;4.010.484;;;58.716;;;;;;979.764;979.764;979.764;979.764;5.048.964;4.069.200;979.764
21712;REC;s-Heeren Loo;2011;10.083.689;539.469;;;582.828;9.606.796;134.854;556.032;848.739;78.115;;;;;137.680;137.680;137.680;59.565;11.205.986;11.146.421;137.680
21712;REC;s-Heeren Loo;2012;10.210.571;456.235;;;1.242.384;10.198.678;152.528;667.025;817.943;82.442;;;;;155.458;155.458;155.458;73.016;11.909.190;11.836.174;155.458
21712;REC;s-Heeren Loo;2013;10.497.116;562.875;;;738.770;10.422.084;160.013;542.227;873.250;60.000;;;;;-138.813;-138.813;-138.813;-198.813;11.798.761;11.997.574;-138.813
21712;REC;s-Heeren Loo;2014;10.228.977;290.521;;;1.033.849;10.953.752;148.848;489.939;1.016.416;62.950;;;;;-992.658;-992.658;-992.658;-1.055.608;11.553.347;12.608.955;-992.658
21712;REC;s-Heeren Loo;2015;6.456.613;433.170;;;735.952;7.188.256;85.497;432.216;627.032;854;;;;;-706.412;-706.412;-706.412;-707.266;7.625.735;8.333.001;-706.412
21881;SBO;Stichting SO Amersfoort;2011;2.903.567;27.184;;;791.734;3.272.750;172.109;206.398;187.488;23.112;;;;;-93.148;-93.148;-93.148;-116.260;3.722.485;3.838.745;-93.148
21881;SBO;Stichting SO Amersfoort;2012;2.945.106;44.768;;;780.836;3.334.735;53.483;211.630;211.580;30.401;;;;;-10.317;-10.317;-10.317;-40.718;3.770.710;3.811.428;-10.317
21881;SBO;Stichting SO Amersfoort;2013;3.163.810;96.827;;;725.849;3.488.913;61.810;199.580;231.187;19.545;;;;;24.541;24.541;24.541;4.996;3.986.486;3.981.490;24.541
21881;SBO;Stichting SO Amersfoort;2014;3.242.767;21.124;;;629.950;3.416.283;78.655;154.258;209.252;14.187;;;;;49.580;49.580;49.580;35.393;3.893.841;3.858.448;49.580
21881;SBO;Stichting SO Amersfoort;2015;3.906.580;43.692;;;137.302;3.387.649;98.043;281.442;221.157;11.245;;;;;110.528;110.528;110.528;99.283;4.087.574;3.988.291;110.528
22453;SBO;SAM, Stg v Spec Basisonderwijs;2011;3.625.549;67.853;;;1.182.507;4.406.229;73.110;361.484;320.407;38.232;;;;;-247.089;-247.089;-247.089;-285.321;4.875.909;5.161.230;-247.089
22453;SBO;SAM, Stg v Spec Basisonderwijs;2012;3.594.368;41.189;;;1.174.975;4.226.509;67.755;267.246;240.317;41.386;;;;;50.091;50.091;50.091;8.705;4.810.532;4.801.827;50.091
22453;SBO;SAM, Stg v Spec Basisonderwijs;2013;3.569.924;35.053;;;1.167.303;4.209.042;66.083;264.373;301.111;24.595;;;;;-43.734;-43.734;-43.734;-68.329;4.772.280;4.840.609;-43.734
22453;SBO;SAM, Stg v Spec Basisonderwijs;2014;3.251.862;34.612;;;1.180.113;4.445.681;55.960;249.913;246.374;21.673;;;;;-509.668;-509.668;-509.668;-531.341;4.466.587;4.997.928;-509.668
22453;SBO;SAM, Stg v Spec Basisonderwijs;2015;3.638.938;32.206;;;363.583;3.161.880;44.324;264.872;182.723;6.771;;;;;387.699;387.699;387.699;380.928;4.034.727;3.653.799;387.699
22544;PO1;Ver Verst op Reform Goes;2011;1.146.702;1.386;;;88.722;1.030.383;30.990;41.570;155.416;5.751;;;;;-15.798;-15.798;-15.798;-21.549;1.236.810;1.258.359;-15.798
22544;PO1;Ver Verst op Reform Goes;2012;1.116.719;44.317;;;80.405;1.018.078;34.618;48.234;122.134;3.336;;;;;21.713;21.713;21.713;18.377;1.241.441;1.223.064;21.713
22544;PO1;Ver Verst op Reform Goes;2013;1.173.475;350;;;73.696;900.912;31.358;44.390;113.004;2.660;;;;;160.517;160.517;160.517;157.857;1.247.521;1.089.664;160.517
