PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;AANTAL_GROEPEN;SCHOOLGEWICHT;GROEPSAFHANKELIJKE_MI;LEERLINGAFHANKELIJKE_MI;AANVULLENDE_MI;TOTAAL_MI
20141001;10TR;41471;206;107;99;9;0;71.612,00;79.784,50;369,42;151.765,92
20141001;10TT;41633;272;114;158;11;0;83.902,00;101.079,38;190,50;185.171,88
20141001;10UA;41386;146;72;74;6;2;53.177,00;60.368,58;309,78;113.855,36
20141001;10UB;41349;206;98;108;10;73;77.757,00;79.784,50;2.059,22;159.600,72
20141001;10UC;41856;110;38;72;5;0;47.910,00;48.781,66;0,00;96.691,66
20141001;10UD;41502;39;20;19;3;0;30.939,00;25.920,98;0,00;56.859,98
20141001;10UF;41775;124;61;63;6;58;53.177,00;53.165,90;2.337,54;108.680,44
20141001;10UG;38001;302;147;155;13;2;96.192,00;110.787,34;627,86;207.607,20
20141001;10UI;41876;82;35;47;5;53;47.910,00;39.700,02;1.244,14;88.854,16
20141001;10UJ;41785;281;123;158;12;0;90.047,00;103.897,82;210,38;194.155,20
20141001;10UK;41638;180;66;114;9;92;71.612,00;71.329,18;3.252,02;146.193,20
20141001;10UN;41895;242;94;148;10;0;77.757,00;91.371,42;210,38;169.338,80
20141001;10UP;13674;237;108;129;10;3;77.757,00;89.805,62;289,90;167.852,52
20141001;10UU;41438;126;57;69;5;0;47.910,00;53.792,22;150,74;101.852,96
20141001;10UV;41191;196;86;110;8;0;65.467,00;76.339,74;309,78;142.116,52
20141001;10UW;41492;143;72;71;6;0;53.177,00;59.429,10;170,62;112.776,72
20141001;10UX;41868;49;29;20;3;0;30.939,00;29.052,58;130,86;60.122,44
20141001;10UY;41476;27;7;20;2;0;23.917,00;21.849,90;0,00;26.697,36
20141001;10UZ;41345;161;76;85;7;0;59.322,00;65.065,98;250,14;124.638,12
20141001;10VA;41899;289;152;137;12;0;90.047,00;106.403,10;170,62;196.620,72
20141001;10VB;13662;248;112;136;10;0;77.757,00;93.250,38;210,38;171.217,76
20141001;10VC;41566;76;38;38;4;0;40.010,00;37.821,06;0,00;77.831,06
20141001;10VD;41447;96;40;56;5;16;47.910,00;44.084,26;1.582,10;93.576,36
20141001;10VH;41574;354;160;194;15;0;110.823,00;127.384,82;389,30;238.597,12
20141001;10VK;13682;206;97;109;9;8;71.612,00;79.784,50;687,50;152.084,00
20141001;10VL;41574;73;37;36;4;0;40.010,00;36.881,58;130,86;77.022,44
20141001;10VM;41438;237;108;129;10;0;77.757,00;89.805,62;309,78;167.872,40
20141001;10VP;41434;385;182;203;16;0;116.968,00;137.405,94;389,30;254.763,24
20141001;10VR;41611;147;55;92;7;40;59.322,00;60.681,74;1.244,14;121.247,88
20141001;10VU;41191;188;100;88;8;0;65.467,00;73.834,46;250,14;139.551,60
20141001;10VV;41557;146;72;74;6;0;53.177,00;60.368,58;150,74;113.696,32
20141001;10WF;26158;365;193;172;17;56;123.113,00;130.829,58;2.536,34;256.478,92
20141001;10WG;41506;184;88;96;8;0;65.467,00;72.581,82;1.343,54;139.392,36
20141001;10WH;40971;214;121;93;10;56;77.757,00;82.289,78;2.357,42;162.404,20
20141001;10WI;26613;376;179;197;16;4;116.968,00;134.587,50;1.204,38;252.759,88
20141001;10WK;61284;239;113;126;10;0;77.757,00;90.431,94;270,02;168.458,96
20141001;10WN;40812;101;50;51;5;0;47.910,00;45.963,22;210,38;94.083,60
20141001;10WO;28563;161;72;89;7;0;59.322,00;65.065,98;270,02;124.658,00
20141001;10WQ;29785;130;52;78;6;9;53.177,00;55.044,86;190,50;108.412,36
20141001;10WT;40020;291;165;126;13;0;96.192,00;107.029,42;1.860,42;205.081,84
20141001;10WU;40557;257;129;128;11;0;83.902,00;96.068,82;190,50;180.161,32
20141001;10WW;32580;413;225;188;18;0;129.258,00;146.487,58;647,74;276.393,32
20141001;10WZ;41223;193;86;107;8;0;65.467,00;75.400,26;190,50;141.057,76
20141001;10XB;42616;277;143;134;12;0;90.047,00;102.645,18;548,34;193.240,52
20141001;10XC;41582;219;112;107;9;1;71.612,00;83.855,58;647,74;156.115,32
20141001;10XE;42653;269;110;159;11;0;83.902,00;100.139,90;468,82;184.510,72
20141001;10XF;55303;369;202;167;16;0;116.968,00;132.395,38;1.403,18;250.766,56
20141001;10XG;39600;180;88;92;8;6;65.467,00;71.329,18;309,78;137.105,96
20141001;10XJ;41407;387;217;170;17;5;123.113,00;138.032,26;886,30;262.031,56
20141001;10XK;40928;292;178;114;13;0;96.192,00;107.342,58;965,82;204.500,40
20141001;10XL;29810;108;48;60;5;11;47.910,00;48.155,34;548,34;96.613,68
20141001;10XM;42683;399;206;193;17;0;123.113,00;141.790,18;1.522,46;266.425,64
20141001;10XN;43318;73;36;37;4;0;40.010,00;36.881,58;349,54;77.241,12
20141001;10XO;43487;375;158;217;15;0;110.823,00;134.274,34;409,18;245.506,52
20141001;10XP;75219;91;38;53;4;3;40.010,00;42.518,46;0,00;82.528,46
20141001;10XR;44397;458;236;222;19;0;135.403,00;160.892,94;309,78;296.605,72
20141001;10XS;40894;364;192;172;16;16;116.968,00;130.516,42;210,38;247.694,80
20141001;10XU;42656;167;76;91;7;0;59.322,00;67.258,10;329,66;126.909,76
20141001;10XV;46724;196;86;110;8;0;65.467,00;76.339,74;0,00;141.806,74
20141001;10YA;41052;77;41;36;4;18;40.010,00;38.134,22;0,00;78.144,22
20141001;10YD;41000;78;41;37;4;0;40.010,00;38.447,38;0,00;78.457,38
20141001;10YE;48348;371;197;174;16;0;116.968,00;133.021,70;448,94;250.438,64
20141001;10YF;75597;214;111;103;9;0;71.612,00;82.289,78;309,78;154.211,56
20141001;10YG;75388;315;175;140;14;8;104.678,00;114.858,42;429,06;219.965,48
20141001;10YH;35466;82;36;46;4;0;40.010,00;39.700,02;150,74;79.860,76
20141001;10YI;41528;277;118;159;11;0;83.902,00;102.645,18;0,00;186.547,18
20141001;10YK;41532;142;65;77;6;0;53.177,00;59.115,94;170,62;112.463,56
20141001;10YO;41571;231;106;125;10;0;77.757,00;87.613,50;150,74;165.521,24
20141001;10YP;40946;340;198;142;15;0;110.823,00;123.000,58;150,74;233.974,32
20141001;10YQ;41486;130;65;65;6;0;53.177,00;55.044,86;0,00;108.221,86
20141001;10YR;40999;199;104;95;8;0;65.467,00;77.279,22;150,74;142.896,96
20141001;10YS;41039;176;78;98;7;0;59.322,00;70.076,54;130,86;129.529,40
20141001;10YU;40803;77;29;48;4;0;40.010,00;38.134,22;309,78;78.454,00
20141001;10YW;41241;152;75;77;6;0;53.177,00;62.247,54;190,50;115.615,04
20141001;10YZ;40765;237;129;108;10;0;77.757,00;89.805,62;369,42;167.932,04
20141001;10ZF;20671;261;128;133;11;0;83.902,00;97.321,46;230,26;181.453,72
20141001;10ZH;77338;117;48;69;5;7;47.910,00;50.973,78;448,94;99.332,72
20141001;10ZI;40672;150;83;67;6;0;53.177,00;61.621,22;468,82;115.267,04
20141001;10ZK;75597;327;163;164;15;48;110.823,00;118.616,34;2.615,86;232.055,20
20141001;10ZL;31017;64;6;58;3;14;30.939,00;33.749,98;429,06;65.118,04
20141001;10ZM;41407;212;101;111;9;0;71.612,00;81.663,46;528,46;153.803,92
20141001;10ZN;75388;145;72;73;7;39;59.322,00;60.055,42;1.005,58;120.383,00
20141001;10ZO;32177;271;131;140;12;0;105.477,00;100.453,06;230,26;206.160,32
20141001;10ZS;41582;106;49;57;5;0;47.910,00;47.529,02;130,86;95.569,88
20141001;10ZT;40812;230;108;122;10;0;77.757,00;87.300,34;210,38;165.267,72
20141001;10ZU;41366;190;77;113;8;0;65.467,00;74.460,78;389,30;140.317,08
20141001;10ZW;47959;355;172;183;15;0;110.823,00;127.697,98;170,62;238.691,60
20141001;10ZY;28563;284;139;145;12;0;90.047,00;104.837,30;349,54;195.233,84
20141001;10ZZ;41293;187;101;86;8;0;65.467,00;73.521,30;130,86;139.119,16
20141001;11AA;40278;150;72;78;7;38;59.322,00;61.621,22;1.482,70;122.425,92
20141001;11AK;41899;45;22;23;3;0;30.939,00;27.799,94;0,00;58.738,94
20141001;11AL;41862;190;104;86;8;2;65.467,00;74.460,78;309,78;140.237,56
20141001;11AM;42623;243;110;133;10;0;77.757,00;91.684,58;250,14;169.691,72
20141001;11AN;40632;53;27;26;3;0;30.939,00;30.305,22;150,74;61.394,96
20141001;11AO;41779;186;85;101;8;0;65.467,00;73.208,14;150,74;138.825,88
20141001;11AQ;42542;481;236;245;20;0;141.548,00;168.408,78;1.343,54;311.300,32
20141001;11AT;30010;201;107;94;9;33;71.612,00;78.218,70;1.442,94;151.273,64
20141001;11AV;41862;277;145;132;12;0;90.047,00;102.645,18;210,38;192.902,56
20141001;11AY;41376;686;323;363;29;0;196.853,00;234.485,54;349,54;431.688,08
20141001;11AZ;41672;283;112;171;11;0;83.902,00;104.524,14;289,90;188.716,04
20141001;11BF;41492;162;82;80;7;10;59.322,00;65.379,14;289,90;124.991,04
20141001;11BL;41813;183;89;94;8;0;65.467,00;72.268,66;429,06;138.164,72
20141001;11BO;41286;166;63;103;7;0;59.322,00;66.631,78;369,42;126.323,20
20141001;11BP;41558;129;49;80;5;0;47.910,00;54.731,70;130,86;102.772,56
20141001;11BQ;22725;202;98;104;9;23;71.612,00;78.531,86;1.005,58;151.149,44
20141001;11BS;23128;423;249;174;18;0;129.258,00;149.619,18;1.005,58;279.882,76
20141001;11BT;24844;168;71;97;7;22;59.322,00;67.571,26;1.780,90;128.674,16
20141001;11BU;25351;151;70;81;6;0;53.177,00;61.934,38;150,74;115.262,12
20141001;11BW;42683;653;326;327;28;0;190.708,00;223.838,10;1.303,78;415.849,88
20141001;11BY;74531;294;161;133;13;0;96.192,00;107.968,90;1.303,78;205.464,68
20141001;11CA;29056;290;148;142;12;7;90.047,00;106.716,26;130,86;196.894,12
20141001;11CB;40999;75;38;37;4;6;40.010,00;37.507,90;429,06;77.946,96
20141001;11CC;29810;172;77;95;8;45;65.467,00;68.823,90;1.442,94;135.733,84
20141001;11CD;41454;176;87;89;7;2;59.322,00;70.076,54;270,02;129.668,56
20141001;11CE;41127;272;120;152;11;0;83.902,00;101.079,38;170,62;185.152,00
20141001;11CF;85255;523;242;281;22;0;153.838,00;181.874,66;130,86;335.843,52
20141001;11CG;41337;373;191;182;16;24;116.968,00;133.648,02;926,06;251.542,08
20141001;11CI;41138;129;52;77;6;10;53.177,00;54.731,70;866,42;108.775,12
20141001;11CJ;40774;256;140;116;11;23;83.902,00;95.755,66;2.615,86;182.273,52
20141001;11CK;42596;150;77;73;6;0;53.177,00;61.621,22;0,00;114.798,22
20141001;11CL;40946;81;27;54;4;0;40.010,00;39.386,86;0,00;79.396,86
20141001;11CM;77338;207;97;110;9;0;71.612,00;80.097,66;568,22;152.277,88
20141001;11CO;41886;172;85;87;7;0;59.322,00;68.823,90;130,86;128.276,76
20141001;11CP;30582;271;146;125;12;0;90.047,00;100.766,22;707,38;191.520,60
20141001;11CS;41731;278;147;131;12;0;90.047,00;102.958,34;429,06;193.434,40
20141001;11CT;42587;157;68;89;7;22;59.322,00;63.813,34;329,66;123.465,00
20141001;11CU;43928;189;95;94;8;0;65.467,00;74.147,62;309,78;139.924,40
20141001;11CV;43980;535;257;278;23;12;159.983,00;185.945,74;866,42;346.795,16
20141001;11CY;41416;184;100;84;8;0;65.467,00;72.581,82;150,74;138.199,56
20141001;11CZ;41551;181;87;94;8;0;65.467,00;71.642,34;488,70;137.598,04
20141001;11DA;40941;103;53;50;5;0;47.910,00;46.589,54;210,38;94.709,92
20141001;11DD;46385;155;75;80;7;40;59.322,00;63.187,02;2.814,66;125.323,68
20141001;11DE;31657;240;132;108;10;2;77.757,00;90.745,10;866,42;169.368,52
20141001;11DG;48101;143;66;77;6;22;53.177,00;59.429,10;1.681,50;114.287,60
20141001;11DH;48348;127;55;72;5;0;47.910,00;54.105,38;130,86;102.146,24
20141001;11DJ;41506;147;61;86;6;9;53.177,00;60.681,74;488,70;114.347,44
20141001;11DN;61284;121;53;68;5;0;47.910,00;52.226,42;130,86;100.267,28
20141001;11DO;53015;212;119;93;9;0;71.612,00;81.663,46;150,74;153.426,20
20141001;11DS;55303;435;229;206;19;0;135.403,00;153.690,26;667,62;289.760,88
20141001;11DV;41245;159;74;85;7;0;59.322,00;64.439,66;170,62;123.932,28
20141001;11DW;40982;164;75;89;7;0;59.322,00;66.005,46;170,62;125.498,08
20141001;11DX;73919;220;122;98;9;0;71.612,00;84.168,74;607,98;156.388,72
20141001;11DZ;42538;81;34;47;4;0;40.010,00;39.386,86;130,86;79.527,72
20141001;11ED;41148;197;79;118;8;0;65.467,00;76.652,90;429,06;142.548,96
20141001;11EF;40557;270;127;143;11;0;83.902,00;100.453,06;130,86;184.485,92
20141001;11EI;40712;381;186;195;16;10;116.968,00;136.153,30;826,66;253.947,96
20141001;11EL;31657;177;78;99;7;0;59.322,00;70.389,70;1.025,46;130.737,16
20141001;11EM;41240;339;148;191;14;19;104.678,00;122.687,42;1.343,54;228.708,96
20141001;11EN;75219;510;242;268;21;0;147.693,00;177.803,58;488,70;325.985,28
20141001;11EO;40950;233;105;128;10;0;77.757,00;88.239,82;150,74;166.147,56
20141001;11ER;40967;250;120;130;10;0;77.757,00;93.876,70;250,14;171.883,84
20141001;11EU;77975;205;97;108;9;0;71.612,00;79.471,34;150,74;151.234,08
20141001;11EW;70002;194;85;109;8;0;65.467,00;75.713,42;528,46;141.708,88
20141001;11EY;42653;236;124;112;10;0;77.757,00;89.492,46;130,86;167.380,32
20141001;11FA;42587;247;122;125;10;0;77.757,00;92.937,22;0,00;170.694,22
20141001;11FB;83149;196;107;89;8;0;65.467,00;76.339,74;170,62;141.977,36
20141001;11FC;40843;170;96;74;7;0;59.322,00;68.197,58;270,02;127.789,60
20141001;11FD;84423;132;65;67;6;3;53.177,00;55.671,18;0,00;108.848,18
20141001;11FE;84579;189;88;101;8;0;65.467,00;74.147,62;0,00;139.614,62
20141001;11FG;41473;186;88;98;8;0;65.467,00;73.208,14;270,02;138.945,16
20141001;11FI;83579;167;77;90;7;0;59.322,00;67.258,10;0,00;126.580,10
20141001;11FK;41571;165;74;91;7;0;59.322,00;66.318,62;190,50;125.831,12
20141001;11FL;41396;152;86;66;7;7;59.322,00;62.247,54;349,54;121.919,08
20141001;11FM;41898;183;91;92;8;3;65.467,00;72.268,66;468,82;138.204,48
20141001;11FO;85600;208;96;112;9;0;71.612,00;80.410,82;409,18;152.432,00
20141001;11FQ;41595;419;220;199;18;0;129.258,00;148.366,54;409,18;278.033,72
20141001;11FR;92951;172;88;84;7;0;59.322,00;68.823,90;170,62;128.316,52
20141001;11FS;93419;141;78;63;6;0;53.177,00;58.802,78;0,00;111.979,78
20141001;11FU;41672;227;108;119;10;29;77.757,00;86.360,86;2.079,10;166.196,96
20141001;11FW;41270;229;118;111;10;0;77.757,00;86.987,18;170,62;164.914,80
20141001;11FX;41011;232;92;140;9;0;71.612,00;87.926,66;0,00;159.538,66
20141001;11FY;41544;253;127;126;11;0;83.902,00;94.816,18;468,82;179.187,00
20141001;11FZ;41481;99;53;46;5;20;47.910,00;45.023,74;1.442,94;94.376,68
20141001;11GC;42561;127;50;77;5;0;47.910,00;54.105,38;190,50;102.205,88
20141001;11GD;41345;33;12;21;3;0;30.939,00;23.728,86;0,00;54.667,86
20141001;11GF;41613;144;81;63;6;12;53.177,00;59.742,26;230,26;113.149,52
20141001;11GH;41444;269;128;141;11;0;83.902,00;100.139,90;289,90;184.331,80
20141001;11GK;41895;34;13;21;3;0;30.939,00;24.355,18;0,00;55.294,18
20141001;11GM;41438;177;78;99;7;0;59.322,00;70.389,70;170,62;129.882,32
20141001;11GR;13308;105;46;59;5;0;47.910,00;47.215,86;130,86;95.256,72
20141001;11GS;41630;40;21;19;3;6;30.939,00;26.234,14;170,62;57.343,76
20141001;11GT;41434;126;63;63;5;0;47.910,00;53.792,22;0,00;101.702,22
20141001;11GX;44397;265;109;156;11;0;83.902,00;98.574,10;985,70;183.461,80
20141001;11HC;41500;342;149;193;14;0;104.678,00;123.626,90;468,82;228.773,72
20141001;11HD;41886;283;111;172;12;0;105.477,00;104.210,98;389,30;210.077,28
20141001;11HF;41613;119;54;65;5;0;47.910,00;51.600,10;130,86;99.640,96
20141001;11HH;41851;55;17;38;3;0;30.939,00;30.931,54;0,00;61.870,54
20141001;11HJ;41856;137;59;78;6;0;53.177,00;57.550,14;0,00;110.727,14
20141001;11HK;41785;306;145;161;13;0;96.192,00;112.039,98;150,74;208.382,72
20141001;11HL;41856;39;14;25;3;0;30.939,00;25.920,98;0,00;56.859,98
20141001;11HN;41421;167;81;86;7;0;59.322,00;67.258,10;170,62;126.750,72
20141001;11HR;42569;345;163;182;14;5;104.678,00;124.566,38;468,82;229.713,20
20141001;11HS;41630;169;77;92;8;0;78.849,00;67.571,26;170,62;146.590,88
20141001;11HU;13662;162;86;76;7;0;59.322,00;65.379,14;130,86;124.832,00
20141001;11HV;41675;264;114;150;11;0;83.902,00;98.260,94;548,34;182.711,28
20141001;11HW;41491;31;14;17;2;0;23.917,00;23.102,54;0,00;47.019,54
20141001;11IF;41349;224;99;125;9;0;71.612,00;85.421,38;727,26;157.760,64
20141001;11IH;41856;139;74;65;6;6;53.177,00;58.176,46;150,74;111.504,20
20141001;11IJ;41637;306;149;157;13;0;96.192,00;112.039,98;309,78;208.541,76
20141001;11IP;29810;282;138;144;12;19;90.047,00;104.210,98;2.417,06;196.675,04
20141001;11IQ;11711;259;124;135;11;0;83.902,00;96.695,14;150,74;180.747,88
20141001;11IR;42557;38;13;25;3;1;30.939,00;25.607,82;0,00;56.546,82
20141001;11IS;41630;101;43;58;5;1;47.910,00;45.963,22;150,74;94.023,96
20141001;11IV;13683;31;14;17;2;0;23.917,00;23.102,54;130,86;47.150,40
20141001;11IY;41492;21;9;12;2;0;23.917,00;19.970,94;0,00;43.887,94
20141001;11IZ;41868;55;26;29;3;0;30.939,00;30.931,54;0,00;61.870,54
20141001;11JA;41476;120;63;57;5;0;47.910,00;51.913,26;170,62;99.993,88
20141001;11JD;41447;292;131;161;12;16;90.047,00;107.342,58;250,14;197.639,72
20141001;11JJ;41613;83;38;45;4;0;40.010,00;40.013,18;130,86;80.154,04
20141001;11JK;41488;209;91;118;9;0;71.612,00;80.723,98;667,62;153.003,60
20141001;11JL;41438;54;22;32;3;0;30.939,00;30.618,38;0,00;35.908,47
20141001;11JQ;41191;255;107;148;10;0;77.757,00;95.442,50;349,54;173.549,04
20141001;11JR;40278;62;33;29;4;31;40.010,00;33.123,66;747,14;73.880,80
20141001;11JU;41507;185;86;99;8;2;65.467,00;72.894,98;767,02;139.129,00
20141001;11JV;42653;236;115;121;10;18;77.757,00;89.492,46;1.800,78;169.050,24
20141001;11JX;24533;287;142;145;12;0;90.047,00;105.776,78;130,86;195.954,64
20141001;11KB;41506;89;41;48;4;0;40.010,00;41.892,14;130,86;82.033,00
20141001;11KC;40971;363;178;185;15;14;110.823,00;130.203,26;3.172,50;244.198,76
20141001;11KE;40803;97;38;59;4;6;40.010,00;44.397,42;190,50;84.597,92
20141001;11KG;40765;233;120;113;10;0;77.757,00;88.239,82;429,06;166.425,88
20141001;11KJ;41000;296;158;138;13;0;96.192,00;108.595,22;588,10;205.375,32
20141001;11KM;40557;241;135;106;10;0;77.757,00;91.058,26;170,62;168.985,88
20141001;11KN;32073;181;89;92;8;4;65.467,00;71.642,34;1.025,46;138.134,80
20141001;11KO;32580;135;60;75;6;0;53.177,00;56.923,82;150,74;110.251,56
20141001;11KQ;35466;419;204;215;18;32;129.258,00;148.366,54;945,94;278.570,48
20141001;11KR;41223;213;108;105;9;7;71.612,00;81.976,62;727,26;154.315,88
20141001;11KS;37650;233;128;105;10;0;77.757,00;88.239,82;349,54;166.346,36
20141001;11KV;38001;158;86;72;7;12;59.322,00;64.126,50;747,14;124.195,64
20141001;11KW;40903;132;68;64;6;4;53.177,00;55.671,18;230,26;109.078,44
20141001;11LB;41233;132;60;72;6;0;53.177,00;55.671,18;210,38;109.058,56
20141001;11LE;40928;268;159;109;12;5;90.047,00;99.826,74;1.085,10;190.958,84
20141001;11LF;41316;156;71;85;6;0;53.177,00;63.500,18;429,06;117.106,24
20141001;11LG;48101;534;295;239;23;0;159.983,00;185.632,58;448,94;346.064,52
20141001;11LH;29810;190;91;99;8;0;65.467,00;74.460,78;309,78;140.237,56
20141001;11LI;42683;375;185;190;16;11;116.968,00;134.274,34;1.383,30;252.625,64
20141001;11LJ;43318;191;89;102;8;0;65.467,00;74.773,94;170,62;140.411,56
20141001;11LK;75219;78;37;41;4;0;40.010,00;38.447,38;0,00;78.457,38
20141001;11LL;41516;233;115;118;11;70;83.902,00;88.239,82;1.502,58;173.644,40
20141001;11LM;44397;85;31;54;4;18;40.010,00;40.639,50;707,38;81.356,88
20141001;11LO;46724;273;131;142;11;0;83.902,00;101.392,54;0,00;185.294,54
20141001;11LP;42148;149;68;81;6;3;53.177,00;61.308,06;289,90;114.774,96
20141001;11LR;50195;246;98;148;10;0;77.757,00;92.624,06;130,86;170.511,92
20141001;11LS;41052;146;68;78;6;0;53.177,00;60.368,58;0,00;113.545,58
20141001;11LT;48348;66;34;32;4;0;40.010,00;34.376,30;0,00;74.386,30
20141001;11LU;75597;171;82;89;7;0;59.322,00;68.510,74;289,90;128.122,64
20141001;11LX;41532;319;165;154;14;12;104.678,00;116.111,06;1.482,70;222.271,76
20141001;11LY;81316;287;197;90;13;11;96.192,00;105.776,78;2.098,98;204.067,76
20141001;11MA;41005;334;149;185;14;0;104.678,00;121.121,62;190,50;225.990,12
20141001;11MB;41005;148;74;74;6;0;53.177,00;60.994,90;170,62;114.342,52
20141001;11MC;69539;218;114;104;9;0;71.612,00;83.542,42;349,54;155.503,96
20141001;11MD;40999;139;62;77;6;2;53.177,00;58.176,46;130,86;111.484,32
20141001;11MG;71008;75;32;43;4;8;40.010,00;37.507,90;329,66;77.847,56
20141001;11MI;31384;277;131;146;12;0;90.047,00;102.645,18;369,42;193.061,60
20141001;11MK;40765;174;71;103;7;0;59.322,00;69.450,22;130,86;128.903,08
20141001;11MN;41516;243;121;122;10;0;77.757,00;91.684,58;170,62;169.612,20
20141001;11MO;44397;150;65;85;6;9;53.177,00;61.621,22;707,38;115.505,60
20141001;11MP;37949;233;117;116;10;6;77.757,00;88.239,82;846,54;166.843,36
20141001;11MQ;74492;332;170;162;14;0;104.678,00;120.182,14;349,54;225.209,68
20141001;11MR;75597;219;97;122;9;14;71.612,00;83.855,58;1.542,34;157.009,92
20141001;11MS;31017;225;127;98;10;38;77.757,00;85.734,54;1.164,62;164.656,16
20141001;11MW;61284;83;44;39;4;9;40.010,00;40.013,18;429,06;80.452,24
20141001;11MZ;41483;455;224;231;20;0;154.052,00;159.953,46;190,50;314.195,96
20141001;11NC;79536;157;56;101;6;6;53.177,00;63.813,34;508,58;117.498,92
20141001;11NE;28563;275;137;138;12;0;90.047,00;102.018,86;0,00;192.065,86
20141001;11NH;41223;242;110;132;10;4;77.757,00;91.371,42;210,38;169.338,80
20141001;11NL;41899;22;16;6;2;0;23.917,00;20.284,10;0,00;44.201,10
20141001;11NM;41693;193;84;109;8;0;65.467,00;75.400,26;0,00;140.867,26
20141001;11NN;41779;57;30;27;3;0;30.939,00;31.557,86;0,00;62.496,86
20141001;11NT;41413;103;40;63;5;0;47.910,00;46.589,54;0,00;94.499,54
20141001;11NU;41376;126;57;69;5;1;47.910,00;53.792,22;349,54;102.051,76
20141001;11OA;42634;140;75;65;10;9;101.888,00;58.176,46;309,78;160.374,24
20141001;11OB;41376;66;17;49;3;0;30.939,00;34.376,30;170,62;65.485,92
20141001;11OC;41527;184;91;93;9;50;71.612,00;72.581,82;2.178,50;146.372,32
20141001;11OD;41813;157;73;84;7;54;59.322,00;63.813,34;2.476,70;125.612,04
20141001;11OE;41778;58;29;29;4;9;40.010,00;31.871,02;329,66;72.210,68
20141001;11OH;41286;251;130;121;11;0;83.902,00;94.189,86;607,98;178.699,84
20141001;11OJ;22725;126;62;64;6;11;53.177,00;53.792,22;1.124,86;108.094,08
20141001;11ON;25351;150;60;90;6;0;53.177,00;61.621,22;150,74;114.948,96
20141001;11OQ;42683;170;96;74;7;0;59.322,00;68.197,58;826,66;128.346,24
20141001;11OR;27910;191;92;99;8;0;65.467,00;74.773,94;190,50;140.431,44
20141001;11OS;74531;384;176;208;16;4;116.968,00;137.092,78;250,14;254.310,92
20141001;11OT;28601;151;94;57;7;0;59.322,00;61.934,38;0,00;121.256,38
20141001;11OU;29056;151;75;76;6;3;53.177,00;61.934,38;0,00;115.111,38
20141001;11OW;41454;217;125;92;9;0;71.612,00;83.229,26;130,86;154.972,12
20141001;11OX;85255;352;195;157;15;0;110.823,00;126.758,50;130,86;237.712,36
20141001;11PD;41127;374;167;207;15;0;110.823,00;133.961,18;210,38;244.994,56
20141001;11PE;41886;105;70;35;5;0;47.910,00;47.215,86;0,00;95.125,86
20141001;11PJ;42587;230;115;115;10;0;77.757,00;87.300,34;289,90;165.347,24
20141001;11PL;43980;279;145;134;12;0;90.047,00;103.271,50;0,00;193.318,50
20141001;11PM;40934;317;138;179;13;0;96.192,00;115.484,74;170,62;211.847,36
20141001;11PN;41338;351;175;176;15;12;110.823,00;126.445,34;1.820,66;239.089,00
20141001;11PP;40941;187;84;103;8;0;65.467,00;73.521,30;190,50;139.178,80
20141001;11PQ;41012;113;44;69;5;0;47.910,00;49.721,14;568,22;98.199,36
20141001;11PS;31657;334;170;164;14;0;104.678,00;121.121,62;1.582,10;227.381,72
20141001;11PT;32580;454;213;241;19;0;135.403,00;159.640,30;369,42;295.412,72
20141001;11PW;48101;180;85;95;9;62;71.612,00;71.329,18;2.118,86;145.060,04
