PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20151001;05NS;00;Basisschool De Triangel;6961BN;EERBEEK;213;Brummen;Gelderland;Bo;Protestants-Christelijk;84046;249,211111111111;180
20151001;05NT;00;Het Sterrenpalet;7151DB;EIBERGEN;1859;Berkelland;Gelderland;Bo;Protestants-Christelijk;24844;196,45625;160
20151001;05NU;00;School Met De Bijbel;3921EK;ELST UT;340;Rhenen;Utrecht;Bo;Protestants-Christelijk;41621;283,855855855856;222
20151001;05NW;00;Christelijke Basisschool;8166KA;EMST;232;Epe;Gelderland;Bo;Protestants-Christelijk;84215;603,178571428571;84
20151001;05NY;00;Chr Basisschool Rehoboth;9249MC;FRIESCHEPALEN;86;Opsterland;Friesland;Bo;Protestants-Christelijk;84332;1026,55172413793;87
20151001;05NZ;00;Chr Bs De Mids Marren;8611JT;GAASTMEER;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;42545;360;25
20151001;05OC;00;C.D.S. 't Kompas;9514CA;GASSELTERNIJVEEN;1680;Aa en Hunze;Drenthe;Bo;Protestants-Christelijk;41486;706,917647058823;85
20151001;05OD;00;PC Basissch De Wegwijzer;7917PX;GEESBRUG;109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;560,836363636364;55
20151001;05OF;00;Rehobothschool;3371AW;HARDINXVELD-GIESSENDAM;523;Hardinxveld-Giessendam;Zuid-Holland;Bo;Protestants-Christelijk;41439;253,913043478261;391
20151001;05OJ;00;Prins Constantynschool;7471JN;GOOR;1735;Hof van Twente;Overijssel;Bo;Protestants-Christelijk;27910;499,44262295082;244
20151001;05OK;00;PC Bs Het Mosterdzaadje;8166JD;EMST;232;Epe;Gelderland;Bo;Reformatorisch;84787;9446,65306122449;49
20151001;05OL;00;CBS De Elout;2561VT;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;1214,09623430962;240
20151001;05OM;00;PC Basissch De Wegwijzer;5109TD;'S GRAVENMOER;766;Dongen;Noord-Brabant;Bo;Protestants-Christelijk;41001;189,290322580645;93
20151001;05OM;01;PC Basissch De Wegwijzer;4942BC;RAAMSDONKSVEER;779;Geertruidenberg;Noord-Brabant;Bo;Protestants-Christelijk;41001;464,917355371901;121
20151001;05ON;00;Bs Adelbrecht Windekind;6561AR;GROESBEEK;241;Groesbeek;Gelderland;Bo;Rooms-Katholiek;42486;1365,4603960396;216
20151001;05OQ;00;Basisschool Rehoboth;2964HD;GROOT-AMMERS;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;42559;0;146
20151001;05OR;00;CBS Jan Kuipers;9861CB;GROOTEGAST;15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;206,210526315789;190
20151001;05OS;00;Chr Bs De Goudenstein;4175HA;HAAFTEN;304;Neerijnen;Gelderland;Bo;Protestants-Christelijk;41424;211,464285714286;140
20151001;05OU;00;Chr BS It Fundamint;9074AK;HALLUM;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;190,213675213675;234
20151001;05OV;00;Basissch De Fjouwerhoeke;9144CX;HANTUMHUIZEN;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;1714,45588235294;68
20151001;05OW;00;CBS De Winde;9254CS;HURDEGARYP;737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;167,287401574803;254
20151001;05OX;00;Chr SSBO De Arend;8072HJ;NUNSPEET;302;Nunspeet;Gelderland;Sbo;Protestants-Christelijk;41671;5140,45652173913;92
20151001;05OY;00;Basisschool De Regenboog;3372XG;HARDINXVELD-GIESSENDAM;523;Hardinxveld-Giessendam;Zuid-Holland;Bo;Protestants-Christelijk;85502;83,2464454976303;211
20151001;05OZ;00;Basisschool De Ster;9617BN;HARKSTEDE;40;Slochteren;Groningen;Bo;Gereformeerd vrijgemaakt;41025;423,86;50
20151001;05PA;00;Van Heemstraschool;8051HB;HATTEM;244;Hattem;Gelderland;Bo;Protestants-Christelijk;41473;311,848056537102;283
20151001;05PC;00;Johannes Postschool;2391AX;HAZERSWOUDE-DORP;484;Alphen aan den Rijn;Zuid-Holland;Bo;Protestants-Christelijk;41193;728,808823529412;136
20151001;05PD;00;Chr Bs It Wraldfinster;8621DR;HEEG;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;42545;44,7083333333333;144
20151001;05PE;00;De Waterlelie;2142ED;CRUQUIUS;394;Haarlemmermeer;Noord-Holland;So;Protestants-Christelijk;85775;14343,3076923077;52
20151001;05PE;00;De Waterlelie;2142ED;CRUQUIUS;394;Haarlemmermeer;Noord-Holland;Vso;Protestants-Christelijk;85775;14713,5252525253;99
20151001;05PF;00;Basisschool Pr Juliana;8275AC;'S-HEERENBROEK;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;986,191011235955;89
20151001;05PH;00;Chr Basissch Mons Sinai;9677PA;HEILIGERLEE;1895;Oldambt;Groningen;Bo;Protestants-Christelijk;41845;1089,84057971015;69
20151001;05PJ;00;CNS De Kievitsheuvel;4174GM;HELLOUW;304;Neerijnen;Gelderland;Bo;Protestants-Christelijk;41424;525,870588235294;85
20151001;05PK;00;Chr Bs Votum Nostrum;9241GM;WIJNJEWOUDE;86;Opsterland;Friesland;Bo;Protestants-Christelijk;86035;143,256880733945;109
20151001;05PM;00;Basisschool De Skulpe;8713JB;HINDELOOPEN;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;41856;256,028846153846;104
20151001;05PO;00;Bosbergschool;3739KM;HOLLANDSCHE RADING;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;75753;480,986301369863;73
20151001;05PQ;00;Chr Bs Hoogengraven;7737PG;STEGEREN;175;Ommen;Overijssel;Bo;Protestants-Christelijk;38482;6294,85;40
20151001;05PR;00;Basisschool De Zaaier;7711HE;NIEUWLEUSEN;148;Dalfsen;Overijssel;Bo;Protestants-Christelijk;41651;391,509803921569;204
20151001;05PS;00;Basisschool De Meele;7711EP;NIEUWLEUSEN;148;Dalfsen;Overijssel;Bo;Protestants-Christelijk;41651;3991,33333333333;36
20151001;05PU;00;Chr Basissch De Reinboge;9027BE;HILAARD;140;Littenseradiel;Friesland;Bo;Protestants-Christelijk;42604;134,277777777778;36
20151001;05PV;00;Basisschool Eben Haezer;3413MP;JAARSVELD;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;766,585365853659;41
20151001;05PW;00;Chr Basissch De Koppel;9079KG;ST.-JACOBIPAROCHIE;63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;408,710144927536;69
20151001;05PX;00;Chr Basissch De Trieme;8464VL;SINTJOHANNESGA;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;42540;607,633333333333;120
20151001;05PZ;00;School voor ZMLK De Schakel;8265GM;KAMPEN;166;Kampen;Overijssel;So;Protestants-Christelijk;86971;7217,57894736842;39
20151001;05PZ;00;School voor ZMLK De Schakel;8265GM;KAMPEN;166;Kampen;Overijssel;Vso;Protestants-Christelijk;86971;7662,125;64
20151001;05QA;00;Ds Johan v d Wendeschool;8267AH;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;536,2;55
20151001;05QB;00;School Met De Bijbel;8278BC;KAMPERVEEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;0;27
20151001;05QD;00;De Morgenster;4321AM;KERKWERVE;1676;Schouwen-Duiveland;Zeeland;Bo;Protestants-Christelijk;41583;914,613333333333;75
20151001;05QE;00;Chr Basissch Merlettes;9288AM;KOOTSTERTILLE;59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;160,719424460432;139
20151001;05QF;00;SWS De Groene Borg;9864PB;KORNHORN;15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;1219,03797468354;79
20151001;05QH;00;Eben Haezer;2965CC;NIEUWPOORT;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;42559;745,681818181818;154
20151001;05QI;00;Basisschool De Wegwijzer;3465TK;DRIEBRUGGEN;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;Protestants-Christelijk;41194;524,137614678899;109
20151001;05QJ;00;Pr Willem Alexander Sch;7245AH;LAREN GLD;262;Lochem;Gelderland;Bo;Protestants-Christelijk;27067;475,08;75
20151001;05QK;00;PC Basissch Ds Jonkers;6988AE;LATHUM;299;Zevenaar;Gelderland;Bo;Protestants-Christelijk;61284;466,298245614035;57
20151001;05QM;00;Basisschool De Schakel;3956GL;LEERSUM;1581;Utrechtse Heuvelrug;Utrecht;Bo;Protestants-Christelijk;87582;384,204419889503;181
20151001;05QN;00;Ichthusschool;8148RE;LEMELE;175;Ommen;Overijssel;Bo;Protestants-Christelijk;40988;194,596153846154;104
20151001;05QO;00;Chr Basissch De Klimop;7122LX;AALTEN;197;Aalten;Gelderland;Bo;Protestants-Christelijk;41787;3008,4367816092;87
20151001;05QP;00;Basisschool Podium;3632BT;LOENEN AAN DE VECHT;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;41138;611,927835051546;97
20151001;05QS;00;Sjaloomschool;9651BW;MEEDEN;1987;Menterwolde;Groningen;Bo;Protestants-Christelijk;41845;1008,1095890411;73
20151001;05QT;00;Chr Basisschool De Rank;4231DC;MEERKERK;707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;276,844827586207;233
20151001;05QU;00;De Regenboog;3248AB;MELISSANT;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;61,0120481927711;83
20151001;05QV;00;Basisschool De Schakel;4194RR;METEREN;236;Geldermalsen;Gelderland;Bo;Protestants-Christelijk;41827;1149,93902439024;82
20151001;05QW;00;CBS t Kompas;9136PS;PAESENS;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;1968,60975609756;41
20151001;05QX;00;PCB Meester Lalleman;2841LC;MOORDRECHT;1892;Zuidplas;Zuid-Holland;Bo;Protestants-Christelijk;41194;3,86290322580645;248
20151001;05RB;00;Basisschool Kisveld;7161HG;NEEDE;1859;Berkelland;Gelderland;Bo;Protestants-Christelijk;24844;6086,34848484849;66
20151001;05RC;00;Chr Basissch De Klister;9521BC;NIEUW-BUINEN;1681;Borger-Odoorn;Drenthe;Bo;Protestants-Christelijk;41486;855,167857142857;280
20151001;05RD;00;PC Basisond Nieuw Buinen;9521AD;NIEUW-BUINEN;1681;Borger-Odoorn;Drenthe;Bo;Protestants-Christelijk;41486;862,666666666667;42
20151001;05RE;00;Basissch Gr v Prinsterer;9663GG;NIEUWE PEKELA;765;Pekela;Groningen;Bo;Protestants-Christelijk;41845;482,719512195122;164
20151001;05RG;00;School Met De Bijbel;3626AV;NIEUWER TER AA;1904;Stichtse Vecht;Utrecht;Bo;Reformatorisch;41534;1665,30275229358;109
20151001;05RH;00;Maranatha Basisschool;2421NK;NIEUWKOOP;569;Nieuwkoop;Zuid-Holland;Bo;Protestants-Christelijk;41193;598,176470588235;136
20151001;05RK;00;Basisschool De Flambouw;1393NG;NIGTEVECHT;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;41138;254,172839506173;81
20151001;05RL;00;School Met De Bijbel;4225PV;NOORDELOOS;689;Giessenlanden;Zuid-Holland;Bo;Protestants-Christelijk;89012;246,843137254902;153
20151001;05RM;00;CHR BS de Stapstien;8566JH;NIJEMIRDUM;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;41385;164;45
20151001;05RN;00;PC Basisschool Nyensleek;8383EK;NIJENSLEEK;1701;Westerveld;Drenthe;Bo;Protestants-Christelijk;41196;2131,12162162162;74
20151001;05RO;00;Rehoboth Basisschool;4051GS;OCHTEN;1740;Neder-Betuwe;Gelderland;Bo;Protestants-Christelijk;41154;437,442307692308;260
20151001;05RP;00;C.B.S. de Haven;9959PN;ONDERDENDAM;5;Bedum;Groningen;Bo;Protestants-Christelijk;41261;435,083333333333;24
20151001;05RR;00;Chr NAT BS De Flambou;8854AN;OOSTERBIERUM;70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;179,734693877551;49
20151001;05RS;00;Eben Haezerschool;8536VH;OOSTERZEE;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;42540;471,836065573771;61
20151001;05RT;00;Eben Haezersch;4356DC;OOSTKAPELLE;717;Veere;Zeeland;Bo;Reformatorisch;89571;2286,136;125
20151001;05RV;00;Chr Basissch De Korenaar;1511VH;OOSTZAAN;431;Oostzaan;Noord-Holland;Bo;Protestants-Christelijk;41251;168,486111111111;288
20151001;05RW;00;De Hervormde School;4043LH;OPHEUSDEN;1740;Neder-Betuwe;Gelderland;Bo;Reformatorisch;41827;613,376033057851;242
20151001;05RX;00;Chr Basissch Klaver Trye;8614XD;OUDEGA SUDWEST-FRYSLAN;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;42545;212,285714285714;77
20151001;05RY;00;Chr Bs De Tarissing;8465RE;OUDEHASKE;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;42540;335,63963963964;111
20151001;05RZ;00;Chr Bs De Zevensprong;9665HS;OUDE PEKELA;765;Pekela;Groningen;Bo;Protestants-Christelijk;41845;331,746666666667;75
20151001;05SB;00;Basisschool De Bron;3255TE;OUDE-TONGE;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;89896;273,241379310345;87
20151001;05SC;00;PC Basisschool Het Baken;1834CG;SINT PANCRAS;416;Langedijk;Noord-Holland;Bo;Protestants-Christelijk;40712;177,92523364486;214
20151001;05SE;00;Sch met de Bijbel De Akker;7933PG;PESSE;118;Hoogeveen;Drenthe;Bo;Protestants-Christelijk;41196;3090,984375;128
20151001;05SF;00;Basisschool De Wegwijzer;3265BH;PIERSHIL;588;Korendijk;Zuid-Holland;Bo;Protestants-Christelijk;41127;1405,40186915888;107
20151001;05SG;00;Juliana v Stolbergschool;5307HK;POEDEROIJEN;297;Zaltbommel;Gelderland;Bo;Reformatorisch;90130;1600,71428571429;210
20151001;05SI;00;Eben Haezerschool;3415PW;POLSBROEK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;599,176470588235;119
20151001;05SJ;00;PCB De Wegwijzer;3882XE;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;90169;897,10546875;256
20151001;05SK;00;PC Basisschool De Schelp;3297BW;PUTTERSHOEK;585;Binnenmaas;Zuid-Holland;Bo;Protestants-Christelijk;41127;553,507772020725;193
20151001;05SL;00;Basisschool Oostenwind;8102AM;RAALTE;177;Raalte;Overijssel;Bo;Protestants-Christelijk;40894;611,873417721519;79
20151001;05SM;00;'t Kompas;7791RH;RADEWIJK;160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;964,510638297872;53
20151001;05SO;00;Chr Basissch de Borgwal;3927AE;RENSWOUDE;339;Renswoude;Utrecht;Bo;Protestants-Christelijk;41621;98,9863636363636;220
20151001;05SP;00;Basisschool De Zandbaan;4411BL;RILLAND;703;Reimerswaal;Zeeland;Bo;Reformatorisch;90351;0;70
20151001;05SR;00;PC Basisschool A S Talma;3034PX;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;74531;1791,80842911877;262
20151001;05SW;00;Basisschool Het Kompas;3081SX;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;3194,09090909091;220
20151001;05SX;00;PC Bs De Arendsvleugel;7961AW;RUINERWOLD;1690;De Wolden;Drenthe;Bo;Protestants-Christelijk;41196;538,876923076923;65
20151001;05SY;00;Chr Basissch Annewieke;9679JE;SCHEEMDA;1895;Oldambt;Groningen;Bo;Protestants-Christelijk;41845;453,326530612245;98
20151001;05SZ;00;Basisschool De Wiekslag;9621AT;SLOCHTEREN;40;Slochteren;Groningen;Bo;Gereformeerd vrijgemaakt;42607;2445,50434782609;115
20151001;05TB;00;PC Basisschool Noach;4145MP;SCHOONREWOERD;545;Leerdam;Zuid-Holland;Bo;Protestants-Christelijk;41439;1081,46527777778;144
20151001;05TE;00;Chr Basissch Het Gebint;9551CH;SELLINGEN;48;Vlagtwedde;Groningen;Bo;Protestants-Christelijk;41358;441,923076923077;71
20151001;05TF;00;CNS De Wegwijzer;7777RJ;SCHUINESLOOT;160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;91079;370,119565217391;92
20151001;05TG;00;Johannes Calvijnschool;3363CK;SLIEDRECHT;610;Sliedrecht;Zuid-Holland;Bo;Reformatorisch;91118;1233,99084249084;546
20151001;05TH;00;Chr BS de Klinkert;8556XB;SLOTEN FR;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;41385;767,47619047619;84
20151001;05TI;00;School Met De Bijbel;3245VP;SOMMELSDIJK;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;537,901459854015;274
20151001;05TL;00;Oranje Nassauschool;9501VX;STADSKANAAL;37;Stadskanaal;Groningen;Bo;Protestants-Christelijk;41358;695,290322580645;248
20151001;05TM;00;Chr Basissch De Skutslus;8715HW;STAVOREN;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;41385;0;73
20151001;05TN;00;Chr. Basisschool De Vaart;9423PR;HOOGERSMILDE;1731;Midden-Drenthe;Drenthe;Bo;Protestants-Christelijk;32073;13330,7528735632;174
20151001;05TO;00;Chr Basissch De Fontein;9791BN;TEN BOER;9;Ten Boer;Groningen;Bo;Protestants-Christelijk;40889;291,213414634146;165
20151001;05TR;00;GEREF Basissch De Wissel;3572ZM;UTRECHT;344;Utrecht;Utrecht;Bo;Gereformeerd vrijgemaakt;41646;3410,62254901961;204
20151001;05TS;00;Chr Basisschool De Veenster;9341AV;VEENHUIZEN;1699;Noordenveld;Drenthe;Bo;Protestants-Christelijk;32073;2009,69230769231;39
20151001;05TT;00;De Magdalon;4351AP;VEERE;717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;602,252873563218;87
20151001;05TU;00;PC Basisschool De Zaaier;8194LK;VEESSEN;246;Heerde;Gelderland;Bo;Protestants-Christelijk;41473;1114,19642857143;56
20151001;05TV;00;School met de Bijbel;5913TV;VENLO;983;Venlo;Limburg;Bo;Protestants-Christelijk;41018;411,032388663968;247
20151001;05TW;00;Basisschool De Schakel;3645GR;VINKEVEEN;736;De Ronde Venen;Utrecht;Bo;Protestants-Christelijk;92210;409,764705882353;119
20151001;05TY;00;Chr Kindcentrum Het Kompas;8325EV;VOLLENHOVE;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;265,343915343915;189
20151001;05TZ;00;Chr Basisschool Sjaloom;7383CB;VOORST GEM VOORST;285;Voorst;Gelderland;Bo;Protestants-Christelijk;45969;817,054945054945;91
20151001;05UD;00;Chr Basissch De Blinke;9945PC;WAGENBORGEN;10;Delfzijl;Groningen;Bo;Protestants-Christelijk;41558;458,52380952381;63
20151001;05UE;00;Goede Herderschool PC;8191XN;WAPENVELD;246;Heerde;Gelderland;Bo;Protestants-Christelijk;92626;1357,34351145038;131
20151001;05UF;00;Ds van Maasschool;8191LH;WAPENVELD;246;Heerde;Gelderland;Bo;Protestants-Christelijk;92639;71,3525179856115;139
20151001;05UG;00;Chr Basisschool De Rank;9989AT;WARFFUM;1651;Eemsmond;Groningen;Bo;Protestants-Christelijk;41261;120;64
20151001;05UK;00;Chr Nat Sch Knienenbult;7054AT;WESTENDORP;1509;Oude IJsselstreek;Gelderland;Bo;Protestants-Christelijk;41787;5184,86666666667;61
20151001;05UL;00;Chr Basissch De Bining;9295KC;WESTERGEEST;79;Kollumerland en Nieuwkruisland;Friesland;Bo;Protestants-Christelijk;40635;639,375;88
20151001;05UM;00;Ds Vossersschool;8881BZ;WEST-TERSCHELLING;93;Terschelling;Friesland;Bo;Protestants-Christelijk;92899;118;65
20151001;05UN;00;Chr Basisschool De Rank;1551RD;WESTZAAN;479;Zaanstad;Noord-Holland;Bo;Protestants-Christelijk;41251;1623,02551020408;196
20151001;05UO;00;Chr Basisschool De Rank;8091HV;WEZEP;269;Oldebroek;Gelderland;Bo;Protestants-Christelijk;41473;520,409090909091;198
20151001;05UR;00;CBS De Wegwijzer;9367RM;DE WILP GN;25;Marum;Groningen;Bo;Protestants-Christelijk;41571;839,836734693878;98
20151001;05US;00;Basisschool De Regenboog;8274AR;WILSUM;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;47,5520833333333;96
20151001;05UT;00;Maranathaschool;9671GC;WINSCHOTEN;1895;Oldambt;Groningen;Bo;Protestants-Christelijk;41845;1041,75977653631;179
20151001;05UU;00;Basisschool De Piramiden;9951JH;WINSUM GN;53;Winsum;Groningen;Bo;Protestants-Christelijk;41261;211,352941176471;170
20151001;05UW;00;Chr Basisschool De Arke;9088AS;WIRDUM FR;80;Leeuwarden;Friesland;Bo;Protestants-Christelijk;41419;187,530612244898;49
20151001;05UX;00;Ichthusschool;4471CN;WOLPHAARTSDIJK;664;Goes;Zeeland;Bo;Protestants-Christelijk;41582;0;75
20151001;05UY;00;Basisschool It Funemint;8731CD;WOMMELS;140;Littenseradiel;Friesland;Bo;Protestants-Christelijk;42604;585,157142857143;140
20151001;05VA;00;Chr Nationale School;9113PB;WALTERSWALD;1891;Dantumadiel;Friesland;Bo;Reformatorisch;93445;2612,56074766355;107
20151001;05VC;00;Akkerwal;7468RE;ENTER;189;Wierden;Overijssel;Bo;Protestants-Christelijk;92951;5232,19565217391;46
20151001;05VD;00;Oranjeschool vBasisond;8276AL;ZALK;166;Kampen;Overijssel;Bo;Protestants-Christelijk;93653;269,535211267606;71
20151001;05VG;00;Basissch De Nessevliet;2761DP;ZEVENHUIZEN ZH;1892;Zuidplas;Zuid-Holland;Bo;Protestants-Christelijk;41194;4714,91666666667;144
20151001;05VI;00;Basissch Zonnewijzer;4316AB;ZONNEMAIRE;1676;Schouwen-Duiveland;Zeeland;Bo;Protestants-Christelijk;41583;745,162790697674;43
20151001;05VJ;00;Willibrordusschool;4374BC;ZOUTELANDE;717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;24,32;100
20151001;05VK;00;Basisschool De Wegwijzer;9636AA;ZUIDBROEK;1987;Menterwolde;Groningen;Bo;Protestants-Christelijk;41845;408,981012658228;158
20151001;05VL;00;PC Basisschool De Aanwas;3214XE;ZUIDLAND;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;41507;254,569444444444;216
20151001;05VM;00;Chr Basissch M D Bijbel;5305EA;ZUILICHEM;297;Zaltbommel;Gelderland;Bo;Protestants-Christelijk;94108;97,5126050420168;119
20151001;05VO;00;Montess BS Pallas Athene;3818JE;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Algemeen bijzonder;41226;1300,33881578947;305
20151001;05VO;01;Montess BS Pallas Athene;3634AS;LOENERSLOOT;1904;Stichtse Vecht;Utrecht;Bo;Algemeen bijzonder;41226;2873,43548387097;62
20151001;05VP;00;Cornelis Vrijschool;1071CW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;94459;788,347107438017;242
20151001;05VR;00;Deventer Montessori Sch;7415LA;DEVENTER;150;Deventer;Overijssel;Bo;Algemeen bijzonder;95148;1391,78269617706;497
20151001;05VS;00;Instituut Van Kinsbergen;8081TA;ELBURG;230;Elburg;Gelderland;Bo;Algemeen bijzonder;95395;241,261363636364;88
20151001;05VT;00;Enschedese Schoolverenig;7523AL;ENSCHEDE;153;Enschede;Overijssel;Bo;Algemeen bijzonder;95421;2124,54377880184;221
20151001;05VU;00;Schoolver Neutr Bijz Ond;2801ZA;GOUDA;513;Gouda;Zuid-Holland;Bo;Algemeen bijzonder;95655;634,968926553672;354
20151001;05VV;00;Schoolvereniging Wolters;2597PH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;95681;971,108597285068;442
20151001;05VW;00;Bs Haagsche School Ver;2514JT;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;95694;3162,5075862069;728
20151001;05VX;00;1e Ned Montessorischool;2566DA;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;46879;3770,55368882396;1410
20151001;05VY;00;Montessorisch Waalsdorp;2597PH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;95746;1984,82295081967;305
20151001;05WB;00;De Vrije School;2597NT;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Antroposofisch;95785;3231,80931263858;451
20151001;05WD;00;Haarlemse Montessorisch;2012SR;HAARLEM;392;Haarlem;Noord-Holland;Bo;Algemeen bijzonder;95954;1429,56418918919;297
20151001;05WG;00;Hilversumse Schoolver;1213BM;HILVERSUM;402;Hilversum;Noord-Holland;Bo;Algemeen bijzonder;96266;1030,54724409449;254
20151001;05WH;00;Montessorischool Centrum;1211AM;HILVERSUM;402;Hilversum;Noord-Holland;Bo;Algemeen bijzonder;41515;1168,89117647059;340
20151001;05WI;00;Godelindeschool;1217CN;HILVERSUM;402;Hilversum;Noord-Holland;Bo;Algemeen bijzonder;96292;1004,756;250
20151001;05WJ;00;Flevo school;1272BX;HUIZEN;406;Huizen;Noord-Holland;Bo;Algemeen bijzonder;96409;731,642857142857;238
20151001;05WK;00;Larense Montessorischool;1251AR;LAREN NH;417;Laren;Noord-Holland;Bo;Algemeen bijzonder;41376;915,866666666667;226
20151001;05WL;00;Chr Basisschool De Arke;9245HK;NIJ BEETS;86;Opsterland;Friesland;Bo;Protestants-Christelijk;96864;269,862068965517;87
20151001;05WM;00;De Kralingsche School;3062EB;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;97137;515,805429864253;221
20151001;05WN;00;Montessorischool;3062EK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;41547;953,568965517241;232
20151001;05WR;00;Kievietschool;2244AD;WASSENAAR;629;Wassenaar;Zuid-Holland;Bo;Algemeen bijzonder;31019;3869,11585365854;164
20151001;05WS;00;Montessorischool;2242GW;WASSENAAR;629;Wassenaar;Zuid-Holland;Bo;Algemeen bijzonder;98255;1302,72972972973;149
20151001;05WT;00;Basisschool Oudendijk;4285WL;WOUDRICHEM;874;Woudrichem;Noord-Brabant;Bo;Algemeen bijzonder;98398;2511,11926605505;109
20151001;05WU;00;Zeister Schoolvereeniging;3707CA;ZEIST;355;Zeist;Utrecht;Bo;Algemeen bijzonder;98463;872,516260162602;246
20151001;05WV;00;Zeister Vrije School;3707GL;ZEIST;355;Zeist;Utrecht;Bo;Antroposofisch;98489;2913,73333333333;255
20151001;05WZ;00;PC Sch vr BSO Immanuel;3412KM;LOPIKERKAPEL;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;1060,11688311688;77
