BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;1.4.1 - GEBRUIKSGOEDEREN;1.4.1.1 - VERKRIJGINGSPRIJS GEBRUIKSGOEDEREN;1.4.1T - GEBRUIKSGOEDEREN;1.4.2 - VOORUITBETAALD OP VOORRADEN;1.4T - VOORRADEN;1.5.1 - DEBITEUREN;1.5.2 - OCW/EZ;1.5.3 - GROEPSMAATSCHAPPIJEN;1.5.4 - ANDERE DEELNEMINGEN;1.5.5 - STUDENTEN/DEELNEMERS/CURSISTEN;1.5.6 - OVERIGE OVERHEDEN;1.5.7 - OVERIGE VORDERINGEN;1.5.7.1 - PERSONEEL;1.5.7.2 - OVERIGE;1.5.7T - OVERIGE VORDERINGEN;1.5.8 - OVERLOPENDE ACTIVA;1.5.8.1 - VOORUITBETAALDE KOSTEN;1.5.8.2 - VERSTREKTE VOORSCHOTTEN;1.5.8.3 - OVERIGE OVERLOPENDE ACTIVA;1.5.8T - OVERLOPENDE ACTIVA;1.5.9 - AF: VOORZIENINGEN WEGENS ONINBAARHEID;1.5.9.1 - STAND PER 1-1;1.5.9.2 - ONTTREKKING;1.5.9.3 - DOTATIE;1.5.9T - AF: VOORZIENINGEN WEGENS ONINBAARHEID;1.5T - VORDERINGEN
41691;PO2;Stichting Spoenk;2014;;;;;;;153.777;;;;;19.758;;19.758;19.758;136.579;6.461;;130.118;136.579;;;;;;310.114
41691;PO2;Stichting Spoenk;2015;;;;;;;144.425;;;;5.027;104.610;;104.610;104.610;19.875;19.875;;;19.875;;;;;;273.937
41692;PO6;Stg Swalm en Roer Ondw en Opv;2011;;;;;;51.423;1.556.213;;;;103.724;533.793;;533.793;533.793;68.790;68.790;;;68.790;;;;;;2.313.943
41692;PO6;Stg Swalm en Roer Ondw en Opv;2012;;;;;;23.423;1.547.968;;;;7.152;369.587;;369.587;369.587;59.106;59.106;;;59.106;;;;;;2.007.236
41692;PO6;Stg Swalm en Roer Ondw en Opv;2013;;;;;;50.044;1.364.400;;;;8.608;525.505;;525.505;525.505;140.816;140.816;;;140.816;;;;;;2.089.373
41692;PO6;Stg Swalm en Roer Ondw en Opv;2014;;;;;;31.000;1.492.000;;;;48.000;493.000;;493.000;493.000;101.000;101.000;;;101.000;;;;;;2.165.000
41692;PO6;Stg Swalm en Roer Ondw en Opv;2015;;;;;;4.000;1.442.000;;;;27.000;;;;;380.000;163.000;;217.000;380.000;;;;;;1.853.000
41693;PO5;Stg Onderwijsgroep Fier;2011;;;;;;16.708;511.313;;;;51.159;179.007;8.656;170.351;179.007;-6.364;;;-6.364;-6.364;;;;;;751.823
41693;PO5;Stg Onderwijsgroep Fier;2012;;;;;;74.165;515.899;;;;5.790;252.288;8.782;243.506;252.288;2.735;;;2.735;2.735;;;;;;850.877
41693;PO5;Stg Onderwijsgroep Fier;2013;;;;;;28.748;801.106;;;;77.069;306.072;9.741;296.331;306.072;90.776;17.992;;72.784;90.776;;;;;;1.303.771
41693;PO5;Stg Onderwijsgroep Fier;2014;;;;;;99.655;758.510;;;;12.319;187.249;9.720;177.529;187.249;187.285;18.809;;168.476;187.285;;;;;;1.245.018
41693;PO5;Stg Onderwijsgroep Fier;2015;;;;;;403.144;669.048;;;;9.719;211.921;7.364;204.557;211.921;193.956;4.773;;189.183;193.956;;;;;;1.487.788
41716;PO5;Stichting Sirius;2011;;;;;;339.608;1.007.907;;;;1.244.879;3.067;;3.067;3.067;44.160;41.739;;2.421;44.160;;;;;;2.639.621
41716;PO5;Stichting Sirius;2012;;;;;;258.550;1.015.953;;;;1.578.933;2.304;;2.304;2.304;42.686;35.321;;7.365;42.686;;;;;;2.898.426
41716;PO5;Stichting Sirius;2013;;;;;;449.226;898.003;;;;1.447.229;;;;;174.887;40.411;;134.476;174.887;;;;;;2.969.345
41716;PO5;Stichting Sirius;2014;;;;;;182.215;1.068.315;;;;1.458.220;;;;;332.881;37.389;;295.492;332.881;;;;;;3.041.631
41716;PO5;Stichting Sirius;2015;;;;;;86.294;1.043.343;;;;1.543.719;231.955;182.670;49.285;231.955;47.728;47.728;;;47.728;;;;;;2.953.039
41731;PO4;Stichting v Kath Ond;2011;;;;;;1.631;339.848;;;;;27.388;;27.388;27.388;42.689;;;42.689;42.689;;;;;;411.556
41731;PO4;Stichting v Kath Ond;2012;;;;;;22.316;334.399;;;;;123.889;;123.889;123.889;11.524;10.401;1.123;;11.524;;;;;;492.128
41731;PO4;Stichting v Kath Ond;2013;;;;;;32.241;320.577;;;;-2.975;122.418;;122.418;122.418;28.372;30.743;-2.371;;28.372;;;;;;500.633
41731;PO4;Stichting v Kath Ond;2014;;;;;;36.073;363.775;;;;33.150;104.902;;104.902;104.902;47.315;47.315;;;47.315;;;;;;585.215
41731;PO4;Stichting v Kath Ond;2015;;;;;;8.323;343.799;;;;3.443;148.758;;148.758;148.758;57.019;57.019;;;57.019;;;;;;561.342
41735;PO6;Stg OPO Furore;2011;;;;;;209.593;914.912;;;;54.840;334.337;;334.337;334.337;;;;;;;;;;;1.513.682
41735;PO6;Stg OPO Furore;2012;;;;;;56.173;939.261;;;;81.281;268.682;;268.682;268.682;;;;;;;;;;;1.345.397
41735;PO6;Stg OPO Furore;2013;;;;;;137.617;898.785;;;;31.272;585.482;;585.482;585.482;;;;;;;;;;;1.653.156
41735;PO6;Stg OPO Furore;2014;;;;;;300.434;1.052.845;;;;25.178;367.817;;367.817;367.817;;;;;;;;;;;1.746.274
41735;PO6;Stg OPO Furore;2015;;;;;;280.804;940.272;;;;32.006;262.345;;262.345;262.345;;;;;;;;;;;1.515.427
41736;PO3;Stg ProCon;2011;;;;;;;225.746;;;;125.582;36.748;;36.748;36.748;21.356;4.521;;16.835;21.356;;;;;;409.432
41736;PO3;Stg ProCon;2012;;;;;;;222.903;;;;26.540;12.809;8.658;4.151;12.809;26.509;9.644;;16.865;26.509;;;;;;288.761
41736;PO3;Stg ProCon;2013;;;;;;;187.399;;;;;40.961;15.478;25.483;40.961;24.022;8.269;;15.753;24.022;;;;;;252.382
41736;PO3;Stg ProCon;2014;;;;;;;250.949;;;;31.197;26.634;;26.634;26.634;16.070;3.622;;12.448;16.070;;;;;;324.850
41736;PO3;Stg ProCon;2015;;;;;;;237.301;;;;23.265;38.077;10.741;27.336;38.077;15.452;3.082;;12.370;15.452;;;;;;314.095
41772;PO4;Stichting Talent;2011;;;;;;52.448;655.154;;;;172.946;109.169;58.501;50.668;109.169;;;;;;;;;;;989.717
41772;PO4;Stichting Talent;2012;;;;;;9.665;654.958;;;;95.977;;;;;167.118;34.221;;132.897;167.118;;;;;;927.718
41772;PO4;Stichting Talent;2013;;;;;;50.121;565.558;;;;105.788;;;;;125.386;22.306;;103.080;125.386;;;;;;846.853
41772;PO4;Stichting Talent;2014;;;;;;72.582;705.021;;;;60.731;;;;;91.189;25.489;;65.700;91.189;;;;;;929.523
41772;PO4;Stichting Talent;2015;;;;;;41.938;680.635;;;;37.553;;;;;99.454;24.784;;74.670;99.454;;;;;;859.580
41774;PO5;Stg STAIJ;2011;;;;;;49.072;1.447.814;;;;850.604;74.583;63.180;11.403;74.583;961.028;32.640;;928.388;961.028;;;;;;3.383.101
41774;PO5;Stg STAIJ;2012;;;;;;14.654;1.490.443;;;;335.209;605.558;62.330;543.228;605.558;45.332;6.050;;39.282;45.332;;;;;;2.491.196
41774;PO5;Stg STAIJ;2013;;;;;;8.387;1.529.602;;;;611.795;492.371;19.330;473.041;492.371;65.071;;;65.071;65.071;;;;;;2.707.226
41774;PO5;Stg STAIJ;2014;;;;;;597.203;1.748.187;;;;249.416;314.170;25.822;288.348;314.170;120.560;62.327;25.518;32.715;120.560;;;;;;3.029.536
41774;PO5;Stg STAIJ;2015;;;;;;374.111;1.681.830;;;;98.104;148.341;;148.341;148.341;65.741;16.280;38.683;10.778;65.741;;;;;;2.368.127
41775;PO6;Stichting BOOR;2011;19.625;19.625;19.625;;19.625;1.171.444;;;;;;17.520.571;;17.520.571;17.520.571;80.778;;22.537;58.241;80.778;;;;;;18.772.793
41775;PO6;Stichting BOOR;2012;7.255;7.255;7.255;;7.255;3.010.617;6.783.093;;;;;13.062.002;;13.062.002;13.062.002;2.563.441;;812.236;1.751.205;2.563.441;;;;;;25.419.153
41775;PO6;Stichting BOOR;2013;8.000;8.000;8.000;;8.000;2.095.000;6.956.000;;;;;5.554.000;;5.554.000;5.554.000;4.472.000;;;4.472.000;4.472.000;;;;;;19.077.000
41775;PO6;Stichting BOOR;2014;65.000;65.000;65.000;;65.000;1.741.000;7.190.000;2.652.000;;;;;;;;4.473.000;;;4.473.000;4.473.000;307.000;307.000;;;307.000;15.749.000
41775;PO6;Stichting BOOR;2015;;;;;;1.096.000;6.956.000;;;;;3.740.000;;3.740.000;3.740.000;3.452.000;;;3.452.000;3.452.000;254.000;254.000;;;254.000;14.990.000
41777;PO5;Stg OPO Skarsterlân;2011;;;;;;6.346;338.564;;;;;82.024;;82.024;82.024;11.856;;;11.856;11.856;;;;;;438.790
41777;PO5;Stg OPO Skarsterlân;2012;;;;;;5.632;346.421;;;;;93.301;;93.301;93.301;8.956;;;8.956;8.956;;;;;;454.310
41777;PO5;Stg OPO Skarsterlân;2013;;;;;;21.332;330.371;;;;;99.567;;99.567;99.567;31.146;;;31.146;31.146;;;;;;482.416
41777;PO5;Stg OPO Skarsterlân;2014;;;;;;14.796;375.022;;;;3.848;46.305;;46.305;46.305;24.020;24.020;;;24.020;;;;;;463.991
41777;PO5;Stg OPO Skarsterlân;2015;;;;;;16.768;326.886;;;;414;111.771;;111.771;111.771;6.029;6.529;-500;;6.029;;;;;;461.868
41778;PO4;SOM;2011;;;;;;;279.122;;;;42.708;;;;;78.654;18.658;;59.996;78.654;;;;;;400.484
41778;PO4;SOM;2012;;;;;;;306.394;;;;19.770;;;;;104.784;31.958;;72.826;104.784;;;;;;430.948
41778;PO4;SOM;2013;;;;;;;312.149;;;;41.761;;;;;128.374;14.429;;113.945;128.374;;;;;;482.284
41778;PO4;SOM;2014;;;;;;;353.388;;;;17.513;;;;;221.049;35.975;;185.074;221.049;;;;;;591.950
41778;PO4;SOM;2015;;;;;;;326.141;;;;6.271;;;;;205.016;8.595;;196.421;205.016;;;;;;537.428
41779;PO4;Stichting OPOS;2011;;;;;;3.900;281.788;;;;;41.418;;41.418;41.418;11.511;;;11.511;11.511;;;;;;338.617
41779;PO4;Stichting OPOS;2012;;;;;;3.991;303.957;;;;;50.574;;50.574;50.574;5.643;5.643;;;5.643;;;;;;364.165
41779;PO4;Stichting OPOS;2013;;;;;;41.167;269.952;;;;;28.795;;28.795;28.795;33.247;33.247;;;33.247;;;;;;373.161
41779;PO4;Stichting OPOS;2014;;;;;;56.310;297.441;;;;;27.928;;27.928;27.928;13.929;14.126;-197;;13.929;;;;;;395.608
41779;PO4;Stichting OPOS;2015;;;;;;36.064;274.759;;;;;13.518;;13.518;13.518;6.570;6.390;180;;6.570;;;;;;330.911
41780;PO6;Stichting OPO MSV;2011;;;;;;87.219;1.024.517;;;;;231.583;;231.583;231.583;100.729;;;100.729;100.729;;;;;;1.444.048
41780;PO6;Stichting OPO MSV;2012;;;;;;64.120;995.300;;;;;259.443;;259.443;259.443;15.864;;;15.864;15.864;;;;;;1.334.727
41780;PO6;Stichting OPO MSV;2013;;;;;;211.936;985.058;;;;;289.220;;289.220;289.220;17.390;17.390;;;17.390;;;;;;1.503.604
41780;PO6;Stichting OPO MSV;2014;;;;;;286.232;995.024;;;;66.499;139.179;;139.179;139.179;26.997;26.997;;;26.997;;;;;;1.513.931
41780;PO6;Stichting OPO MSV;2015;;;;;;738.468;947.223;;;;72.646;177.999;;177.999;177.999;67.399;67.399;;;67.399;;;;;;2.003.735
41781;PO5;Stg Openb Ondw aan de Amstel;2011;;;;;;382.076;1.592.409;;;;3.460.742;105.445;-33.529;138.974;105.445;158.833;57.113;;101.720;158.833;6.326;12.000;12.000;6.326;6.326;5.693.179
41781;PO5;Stg Openb Ondw aan de Amstel;2012;;;;;;249.187;1.631.323;;;;1.053.320;77.561;7.554;70.007;77.561;90.028;54.112;;35.916;90.028;40.717;6.326;6.227;40.618;40.717;3.060.702
41781;PO5;Stg Openb Ondw aan de Amstel;2013;;;;;;403.286;1.919.474;;;;773.269;438.696;16.047;422.649;438.696;54.018;40.887;;13.131;54.018;75.028;40.717;442;34.753;75.028;3.513.715
41781;PO5;Stg Openb Ondw aan de Amstel;2014;;;;;;308.503;1.934.731;;;;2.919.461;593.573;-1.109;594.682;593.573;359.388;199.284;;160.104;359.388;75.028;75.028;;;75.028;6.040.628
41781;PO5;Stg Openb Ondw aan de Amstel;2015;;;;;;362.816;1.874.626;;;;1.444.566;183.773;;183.773;183.773;132.998;184.133;;-51.135;132.998;72.209;72.209;;;72.209;3.926.570
41782;PO5;Stg De Waarden;2011;;;;;;12.824;782.240;;;;;154.759;;154.759;154.759;383.638;;;383.638;383.638;;;;;;1.333.461
41782;PO5;Stg De Waarden;2012;;;;;;4.729;777.891;;;;;171.092;;171.092;171.092;263.246;;;263.246;263.246;;;;;;1.216.958
41782;PO5;Stg De Waarden;2013;;;;;;160.373;764.693;;;;;309.869;;309.869;309.869;204.783;49.602;;155.181;204.783;;;;;;1.439.718
41782;PO5;Stg De Waarden;2014;;;;;;99.251;895.326;;;;20.167;370.511;;370.511;370.511;53.688;;;53.688;53.688;;;;;;1.438.943
41782;PO5;Stg De Waarden;2015;;;;;;113.628;804.350;;;;;210.930;;210.930;210.930;77.780;50.485;;27.295;77.780;;;;;;1.206.688
41785;PO5;Stg OPO Hof van Twente;2011;;;;;;32.508;362.671;;;;;60.121;;60.121;60.121;102.589;16.516;;86.073;102.589;;;;;;557.889
41785;PO5;Stg OPO Hof van Twente;2012;;;;;;42.869;363.174;;;;;56.708;;56.708;56.708;160.875;81.719;;79.156;160.875;;;;;;623.626
41785;PO5;Stg OPO Hof van Twente;2013;;;;;;28.790;303.252;;;;;50.917;;50.917;50.917;57.672;25.592;;32.080;57.672;;;;;;440.631
41785;PO5;Stg OPO Hof van Twente;2014;;;;;;117.695;379.380;;;;;14.532;;14.532;14.532;150.322;41.411;;108.911;150.322;;;;;;661.929
41785;PO5;Stg OPO Hof van Twente;2015;;;;;;;320.786;;;;;158.481;;158.481;158.481;90.279;28.957;;61.322;90.279;;;;;;569.546
41787;PO5;Stichting Accent;2011;;;;;;;803.991;;;;67.818;180.753;;180.753;180.753;34.508;34.508;;;34.508;;;;;;1.087.070
41787;PO5;Stichting Accent;2012;;;;;;;803.784;;;;81.557;187.323;;187.323;187.323;34.477;34.477;;;34.477;;;;;;1.107.141
41787;PO5;Stichting Accent;2013;;;;;;4.510;777.379;;;;59.818;188.076;;188.076;188.076;41.270;41.270;;;41.270;;;;;;1.071.053
41787;PO5;Stichting Accent;2014;;;;;;15.983;766.458;;;;108.854;117.350;;117.350;117.350;14.204;14.204;;;14.204;;;;;;1.022.849
41787;PO5;Stichting Accent;2015;;;;;;14.232;831.446;;;;141.574;98.188;;98.188;98.188;34.112;34.112;;;34.112;;;;;;1.119.552
41792;PO4;ROBIJN;2011;;;;;;;465.419;;;;357.081;21.816;21.816;;21.816;133.279;20.539;;112.740;133.279;;;;;;977.595
41792;PO4;ROBIJN;2012;;;;;;;537.364;;;;;57.466;57.466;;57.466;106.873;22.307;;84.566;106.873;;;;;;701.703
41792;PO4;ROBIJN;2013;;;;;;;564.771;;;;;36.936;36.936;;36.936;135.821;17.681;;118.140;135.821;;;;;;737.528
41792;PO4;ROBIJN;2014;;;;;;;667.701;;;;;55.884;55.884;;55.884;143.193;7.688;;135.505;143.193;;;;;;866.778
41792;PO4;ROBIJN;2015;;;;;;;595.197;;;;40.823;88.952;;88.952;88.952;49.245;37.880;;11.365;49.245;;;;;;774.217
41794;PO4;Stg Delta De Bilt voor PO;2011;;;;;;;566.155;;;;20.594;2.738;;2.738;2.738;178.488;5.648;;172.840;178.488;;;;;;767.975
41794;PO4;Stg Delta De Bilt voor PO;2012;;;;;;;562.565;;;;29.788;31.884;27.366;4.518;31.884;92.284;47.204;;45.080;92.284;;;;;;716.521
41794;PO4;Stg Delta De Bilt voor PO;2013;;;;;;;47.131;;;;14.563;37.641;29.476;8.165;37.641;79.805;37.802;;42.003;79.805;;;;;;179.140
41794;PO4;Stg Delta De Bilt voor PO;2014;;;;;;;802.672;;;;32.687;69.126;69.126;;69.126;182.315;52.516;;129.799;182.315;;;;;;1.086.800
41794;PO4;Stg Delta De Bilt voor PO;2015;;;;;;;590.395;;;;50.567;42.329;42.329;;42.329;103.973;66.434;;37.539;103.973;;;;;;787.264
41797;PO4;SKO Echt-Maasbracht;2011;;;;;;9.229;276.251;;;;57.498;;;;;88.645;44.608;;44.037;88.645;;;;;;431.623
41797;PO4;SKO Echt-Maasbracht;2012;;;;;;8.792;284.299;;;;;;;;;85.493;36.339;;49.154;85.493;;;;;;378.584
41797;PO4;SKO Echt-Maasbracht;2013;;;;;;9.426;234.300;;;;768;;;;;104.435;21.915;;82.520;104.435;;;;;;348.929
41797;PO4;SKO Echt-Maasbracht;2014;;;;;;4.926;306.811;;;;;;;;;123.807;28.009;;95.798;123.807;;;;;;435.544
41797;PO4;SKO Echt-Maasbracht;2015;;;;;;1.626;276.553;;;;2.569;;;;;69.975;27.812;;42.163;69.975;;;;;;350.723
41799;PO1;Stg Lerend Leven;2011;;;;;;;18.552;;;;;15.375;;15.375;15.375;4.154;1.208;;2.946;4.154;;;;;;38.081
41799;PO1;Stg Lerend Leven;2012;;;;;;;19.418;;;;;;;;;17.276;743;5.282;11.251;17.276;;;;;;36.694
41799;PO1;Stg Lerend Leven;2013;;;;;;;32.714;;;;1.408;1.551;;1.551;1.551;;;;;;;;;;;35.673
41799;PO1;Stg Lerend Leven;2014;;;;;;;25.020;;;;;1.019;;1.019;1.019;;;;;;;;;;;26.039
41799;PO1;Stg Lerend Leven;2015;;;;;;;22.839;;;;743;;;;;22.090;;;22.090;22.090;;;;;;45.672
41800;PO3;Stg Cosmicus Onderwijs;2011;;;;;;147;60.345;;;27.108;;15.000;;15.000;15.000;7.918;1.118;;6.800;7.918;;;;;;110.518
41800;PO3;Stg Cosmicus Onderwijs;2012;;;;;;1.856;84.728;;;17.952;;45.282;;45.282;45.282;10.203;;;10.203;10.203;;;;;;160.021
41800;PO3;Stg Cosmicus Onderwijs;2013;;;;;;5.593;91.083;;;137.128;;34.831;;34.831;34.831;8.249;;;8.249;8.249;;;;;;276.884
41800;PO3;Stg Cosmicus Onderwijs;2015;;;;;;1.887;244.146;;;;56.636;;;;;32.731;7.062;;25.669;32.731;;;;;;335.400
41803;PO2;Stg v Chr BO op Ref Grdslg;2011;;;;;;16.914;50.473;;;;383;;;;;17.126;1.929;;15.197;17.126;;;;;;84.896
41803;PO2;Stg v Chr BO op Ref Grdslg;2012;;;;;;6.006;48.021;;;;94.125;;;;;17.831;2.502;;15.329;17.831;;;;;;165.983
41803;PO2;Stg v Chr BO op Ref Grdslg;2013;;;;;;967;40.054;;;;182;;;;;13.102;969;;12.133;13.102;;;;;;54.305
41803;PO2;Stg v Chr BO op Ref Grdslg;2014;;;;;;3.568;55.000;;;;534;;;;;20.000;9.387;;10.613;20.000;;;;;;79.102
41803;PO2;Stg v Chr BO op Ref Grdslg;2015;;;;;;4.527;48.961;;;;1.321;;;;;16.528;8.329;;8.199;16.528;;;;;;71.337
41805;REC;SSOL;2011;;;;;;;891.453;;;;240.210;26.800;;26.800;26.800;548.165;69.723;;478.442;548.165;;;;;;1.706.628
41805;REC;SSOL;2012;;;;;;;916.598;;;;349.805;3.329;;3.329;3.329;254.726;54.310;;200.416;254.726;;;;;;1.524.458
41805;REC;SSOL;2013;;;;;;;890.050;;;;172.232;13.741;;13.741;13.741;246.366;50.816;;195.550;246.366;;;;;;1.322.389
41805;REC;SSOL;2014;;;;;;;638.865;;;;85.355;;;;;366.312;19.659;;346.653;366.312;;;;;;1.090.532
41805;REC;SSOL;2015;;;;;;;863.849;;;;144.145;122.883;;122.883;122.883;559.213;8.241;;550.972;559.213;;;;;;1.690.090
41806;PO5;Stg PRIMO Opsterland;2011;;;;;;53.965;427.207;;;;;259.931;4.058;255.873;259.931;91.890;33.537;;58.353;91.890;;;;;;832.993
41806;PO5;Stg PRIMO Opsterland;2012;;;;;;7.678;437.725;;;;;45.900;7.167;38.733;45.900;114.093;27.258;;86.835;114.093;;;;;;605.396
41806;PO5;Stg PRIMO Opsterland;2013;;;;;;56.007;418.178;;;;;54.971;6.379;48.592;54.971;126.888;19.360;;107.528;126.888;;;;;;656.044
41806;PO5;Stg PRIMO Opsterland;2014;;;;;;55.782;452.357;;;;35.978;131.479;;131.479;131.479;17.392;17.392;;;17.392;;;;;;692.988
41806;PO5;Stg PRIMO Opsterland;2015;;;;;;58.662;403.816;;;;504;108.675;;108.675;108.675;;;;;;;;;;;571.657
41807;PO1;Stg ABS Oegstgeest;2011;;;;;;;14.256;;;;27.010;;;;;5.599;;;5.599;5.599;;;;;;46.865
41807;PO1;Stg ABS Oegstgeest;2012;;;;;;;17.311;;;;28.694;;;;;18.431;;;18.431;18.431;;;;;;64.436
41807;PO1;Stg ABS Oegstgeest;2013;;;;;;;17.603;;;;113.955;7.580;;7.580;7.580;1.940;575;;1.365;1.940;;;;;;141.078
41807;PO1;Stg ABS Oegstgeest;2014;;;;;;;25.537;;;;4.661;1.515;;1.515;1.515;7.258;722;;6.536;7.258;;;;;;38.971
41807;PO1;Stg ABS Oegstgeest;2015;;;;;;;24.908;;;;198;6.524;;6.524;6.524;1.350;979;;371;1.350;;;;;;32.980
41812;PO5;Stg OBO Midden Drenthe;2011;;;;;;;470.098;;;;;2.240;;2.240;2.240;196.524;;;196.524;196.524;;;;;;668.862
41812;PO5;Stg OBO Midden Drenthe;2012;;;;;;;467.414;;;;;1.293;;1.293;1.293;91.049;1.199;;89.850;91.049;;;;;;559.756
41812;PO5;Stg OBO Midden Drenthe;2013;;;;;;142.946;419.340;;;;;;;;;32.360;30.547;;1.813;32.360;;;;;;594.646
41812;PO5;Stg OBO Midden Drenthe;2014;;;;;;162.016;480.627;;;;10.000;63;;63;63;21.635;21.635;;;21.635;;;;;;674.341
41812;PO5;Stg OBO Midden Drenthe;2015;;;;;;116.821;429.966;;;;;1.326;;1.326;1.326;27.159;27.159;;;27.159;;;;;;575.272
41813;PO4;Stg OBOD;2011;;;;;;4.941;331.183;;;;;;;;;95.717;13.897;;81.820;95.717;;;;;;431.841
41813;PO4;Stg OBOD;2012;;;;;;4.696;329.678;;;;105.513;;;;;61.882;14.751;;47.131;61.882;;;;;;501.769
41813;PO4;Stg OBOD;2013;;;;;;23.544;335.941;;;;4.192;;;;;169.152;13.676;;155.476;169.152;;;;;;532.829
41813;PO4;Stg OBOD;2014;;;;;;24.535;415.177;;;;;60.360;;60.360;60.360;277;277;;;277;;;;;;500.349
41813;PO4;Stg OBOD;2015;;;;;;10.077;352.442;;;;;28.494;;28.494;28.494;;;;;;;;;;;391.013
41814;PO4;Stg Primato;2011;;;;;;118.539;594.482;;;;;8.372;;8.372;8.372;165.309;916;;164.393;165.309;;;;;;886.702
41814;PO4;Stg Primato;2012;;;;;;118.084;572.018;;;;;;;;;110.061;4.968;;105.093;110.061;;;;;;800.163
41814;PO4;Stg Primato;2013;;;;;;57.035;484.781;;;;;53.456;;53.456;53.456;111.640;3.529;;108.111;111.640;;;;;;706.912
41814;PO4;Stg Primato;2014;;;;;;97.582;638.468;;;;;68.347;;68.347;68.347;201.818;15.006;;186.812;201.818;;;;;;1.006.215
41814;PO4;Stg Primato;2015;;;;;;88.242;561.171;;;;;33.207;;33.207;33.207;172.600;;;172.600;172.600;;;;;;855.220
41816;PO5;Stichting Op Kop;2011;;;;;;4.140;609.976;;;;;61.364;;61.364;61.364;124.089;25.323;;98.766;124.089;;;;;;799.569
41816;PO5;Stichting Op Kop;2012;;;;;;7.226;636.703;;;;;122.162;;122.162;122.162;152.067;39.825;;112.242;152.067;;;;;;918.158
41816;PO5;Stichting Op Kop;2013;;;;;;44.275;584.807;;;;;38.908;;38.908;38.908;243.659;9.746;;233.913;243.659;;;;;;911.649
41816;PO5;Stichting Op Kop;2014;;;;;;308.795;628.187;;;;21.546;185.341;833;184.508;185.341;389;389;;;389;;;;;;1.144.258
41816;PO5;Stichting Op Kop;2015;;;;;;132.367;604.208;;;;24.539;15.292;1.272;14.020;15.292;58.591;1.316;;57.275;58.591;;;;;;834.997
41820;PO1;Stg Ede  Islamitisch Onderwijs;2011;;;;;;;72.998;;;;181.533;12.422;3.251;9.171;12.422;1.876;935;;941;1.876;;;;;;268.829
41820;PO1;Stg Ede  Islamitisch Onderwijs;2012;;;;;;;71.473;;;;85.244;22.189;4.721;17.468;22.189;1.024;701;;323;1.024;;;;;;179.930
41820;PO1;Stg Ede  Islamitisch Onderwijs;2013;;;;;;;70.939;;;;;22.340;;22.340;22.340;1.171;720;;451;1.171;;;;;;94.450
41820;PO1;Stg Ede  Islamitisch Onderwijs;2014;;;;;;;95.151;;;;76.217;35.544;7.554;27.990;35.544;;;;;;;;;;;206.912
41820;PO1;Stg Ede  Islamitisch Onderwijs;2015;;;;;;;134.811;;;;123.590;66.307;8.678;57.629;66.307;1.250;;;1.250;1.250;;;;;;325.958
41821;REC;Stichting Alterius;2011;;;;;;;;;;;;;;;;521.236;40.792;;480.444;521.236;;;;;;521.236
41821;REC;Stichting Alterius;2012;;;;;;;;;;;;;;;;753.816;40.906;;712.910;753.816;;;;;;753.816
41821;REC;Stichting Alterius;2013;;;;;;6.150;;;;;;;;;;592.769;39.704;;553.065;592.769;;;;;;598.919
41821;REC;Stichting Alterius;2014;;;;;;12.600;;;;;;;;;;835.472;32.122;;803.350;835.472;;;;;;848.072
41821;REC;Stichting Alterius;2015;;;;;;13.325;;;;;;13.800;;13.800;13.800;802.362;55.011;;747.351;802.362;;;;;;829.487
41825;PO1;Ver th Verstr Chr Onderwijs;2011;1.142;1.142;1.142;;1.142;;44.778;;;;;;;;;25.344;8.253;;17.091;25.344;;;;;;70.122
41825;PO1;Ver th Verstr Chr Onderwijs;2012;;;;;;;42.941;;;;;;;;;5.862;;;5.862;5.862;;;;;;48.803
41825;PO1;Ver th Verstr Chr Onderwijs;2013;;;;;;968;36.904;;;;;;;;;7.759;1.301;;6.458;7.759;;;;;;45.631
41825;PO1;Ver th Verstr Chr Onderwijs;2014;;;;;;5.171;53.409;;;;;;;;;14.012;9.937;;4.075;14.012;;;;;;72.592
41825;PO1;Ver th Verstr Chr Onderwijs;2015;;;;;;1.835;52.441;;;;;4.937;;4.937;4.937;4.514;;;4.514;4.514;;;;;;63.727
41827;PO3;Stg SmdB in de Betuwe;2011;;;;;;15.546;187.354;;;;9.945;;;;;289.552;36.744;;252.808;289.552;;;;;;502.397
41827;PO3;Stg SmdB in de Betuwe;2012;;;;;;4.317;204.868;;;;6.430;;;;;48.051;18.619;;29.432;48.051;;;;;;263.666
41827;PO3;Stg SmdB in de Betuwe;2013;;;;;;39.107;177.625;;;;11.255;;;;;60.848;31.457;;29.391;60.848;;;;;;288.835
41827;PO3;Stg SmdB in de Betuwe;2014;;;;;;61.318;243.891;;;;11.870;93.750;;93.750;93.750;56.727;36.810;;19.917;56.727;;;;;;467.556
41827;PO3;Stg SmdB in de Betuwe;2015;;;;;;10.349;221.557;;;;57.118;99.900;;99.900;99.900;58.689;33.387;;25.302;58.689;;;;;;447.613
41829;PO1;Stg Openbaar PO Wassenaar;2011;;;;;;;87.949;;;;29.748;4.811;3.954;857;4.811;13.301;303;;12.998;13.301;;;;;;135.809
