PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM
20160415;20160722;17CN;00;OBS De Planeet;7891CV;KLAZIENAVEEN; 114;Emmen;Drenthe;Bo;Openbaar;10249;16;0;16;531,9375;0; ;0;
20160415;20160722;17CT;00;RK Bs De Watermolen;4707JE;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;10;0;10;533;0; ;0;
20160415;20160722;17CU;00;PC BS De Ploeg;7327CA;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;28;2;26;532,961538461538;0; ;0;
20160415;20160722;17CV;00;BS Dr D Bos;3515VB;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;41;0;41;538,463414634146;0; ;0;
20160415;20160722;17CW;00;OBS De Spil;7891LA;KLAZIENAVEEN; 114;Emmen;Drenthe;Bo;Openbaar;10249;12;2;10;539,2;0; ;0;
20160415;20160722;17CY;00;OBS SJ Bouma;9713VA;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;19;1;18;531,222222222222;0; ;0;
20160415;20160722;17DA;00;Basisschool Digitalis;1314PE;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;13;0;13;529,076923076923;0; ;0;
20160415;20160722;17DA;03;Basisschool Digitalis;1314PD;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;19;0;19;529,052631578947;0; ;0;
20160415;20160722;17DC;00;PC Basissch De Terebint;7326TH;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;35;0;35;532,828571428571;0; ;0;
20160415;20160722;17DF;00;Theresiasch v KBSO;3073DZ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;30;0;30;530,1;0; ;0;
20160415;20160722;17DG;00;OBS De Viersprong;7891PK;KLAZIENAVEEN; 114;Emmen;Drenthe;Bo;Openbaar;10249;23;0;23;533,913043478261;0; ;0;
20160415;20160722;17DI;00;Oosterhoogebrugschool;9731CB;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;51;0;51;533,921568627451;0; ;0;
20160415;20160722;17DK;00;De Tjasker;1333EB;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;18;0;18;528,611111111111;0; ;0;
20160415;20160722;17DP;00;De Globetrotter;3072EA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;49;2;46;533,173913043478;0; ;0;
20160415;20160722;17DQ;00;OBS De Bascule;7833CH;NIEUW-AMSTERDAM; 114;Emmen;Drenthe;Bo;Openbaar;10249;53;2;51;533,745098039216;0; ;0;
20160415;20160722;17DR;00;Obs De Uitvinding;7533XK;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;13;1;10;528,7;1; ;0;
20160415;20160722;17DV;00;BS De Kring;1333GS;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;36;0;36;536,916666666667;0; ;0;
20160415;20160722;17DW;00;RK Bs Jeroen Bosch;4701KH;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;45;0;45;537,422222222222;0; ;0;
20160415;20160722;17DX;00;PC Basisschool De Kring;7328CA;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;28;0;28;537,214285714286;0; ;0;
20160415;20160722;17DZ;00;BS Prof Dr Ph Kohnstamm;3582HD;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;42;3;39;540,820512820513;0; ;0;
20160415;20160722;17EA;00;Paus Joannessch v KBSO;3076RK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;58;0;58;533,879310344828;0; ;0;
20160415;20160722;17EB;00;OBS Lonneker;7524CK;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;20;0;19;530,105263157895;0; ;0;
20160415;20160722;17EC;00;BS Beijumkorf;9737HC;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;49;1;48;530,791666666667;0; ;0;
20160415;20160722;17EF;00;Basisschool De Vlindertuin;4702RG;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;45;0;45;535,644444444444;0; ;0;
20160415;20160722;17EG;00;PC Basissch Kon Juliana;7315BG;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;20;0;20;540,5;0; ;0;
20160415;20160722;17EH;00;OBS De Hoge Raven;3525AL;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;33;0;33;537,424242424242;0; ;0;
20160415;20160722;17EJ;00;OBS Dordse Til;7885AK;NIEUW-DORDRECHT; 114;Emmen;Drenthe;Bo;Openbaar;10249;25;0;25;525,28;0; ;0;
20160415;20160722;17EK;00;De Kleine Keizer;2551KK;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;8;1;7;536,285714285714;0; ;0;
20160415;20160722;17EK;01;De Kleine Keizer;2553AZ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;17;1;16;535,8125;0; ;0;
20160415;20160722;17EL;00;OBS De Broekheurne;7544LR;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;17;0;17;529,117647058824;0; ;0;
20160415;20160722;17EO;00;Jan Antonie Byloo;3066LA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;28;0;28;533,821428571429;0; ;0;
20160415;20160722;17EP;00;RK Bs De Linde;4709AB;NISPEN;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;19;0;19;533,631578947368;0; ;0;
20160415;20160722;17EQ;00;PC Basisschool De Fakkel;7331CL;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;41;1;40;534,625;0; ;0;
20160415;20160722;17ER;00;BS Anne Frank;3527XL;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;23;0;23;533,739130434783;0; ;0;
20160415;20160722;17ES;00;Christophoorschool;3085DT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;31;0;31;529,806451612903;0; ;0;
20160415;20160722;17EU;00;BS Archipel;2585VG;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;31;0;31;545,129032258065;0; ;0;
20160415;20160722;17EV;00;OBS Het Zeggelt;7514CM;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;34;1;0; ;0; ;33;205,515151515152
20160415;20160722;17EW;00;Basisschool De Vuurtoren;9732JS;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;29;2;27;539,851851851852;0; ;0;
20160415;20160722;17EZ;00;RK Bs De Saffier;4706HM;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;21;0;21;535;0; ;0;
20160415;20160722;17FA;00;PC BS Willem Van Oranje;7334AL;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;27;0;27;535,259259259259;0; ;0;
20160415;20160722;17FC;00;Elisabeth school;3084NN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;26;0;26;534,038461538462;0; ;0;
20160415;20160722;17FE;00;OBS Helen Parkhurst;2546SK;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;46;0;46;533,847826086957;0; ;0;
20160415;20160722;17FF;00;OBS Glanerbrug;7534CP;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;16;1;0; ;15;78,0666666666667;0;
20160415;20160722;17FG;00;BS Swoaistee;9733EB;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;67;0;68;531,647058823529;0; ;0;
20160415;20160722;17FH;00;Openb Daltonschool Overschie;3042GA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;31;0;31;532,258064516129;0; ;0;
20160415;20160722;17FI;00;SSBO De Bombardon;1325NA;ALMERE;  34;Almere;Flevoland;Sbo;Openbaar;41676;57;0;0; ;0; ;0;
20160415;20160722;17FJ;00;RK Bs De Klaverweide;4706KZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;28;0;28;537,321428571429;0; ;0;
20160415;20160722;17FK;00;P.C. BS De Diamant ih Kristal;7323RV;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;17;0;17;531,058823529412;0; ;0;
20160415;20160722;17FL;00;De Twijn;3512JR;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;21;0;21;539,809523809524;0; ;0;
20160415;20160722;17FL;01;De Twijn;3511ER;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;23;1;22;532,636363636364;0; ;0;
20160415;20160722;17FN;00;De Spoorzoeker;2524TT;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;31;0;30;533,866666666667;0; ;0;
20160415;20160722;17FR;00;RK Bs De Appel;4703JA;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;21;2;19;521,526315789474;0; ;0;
20160415;20160722;17FU;00;OBS 't Koppel;7831CJ;NIEUW-WEERDINGE; 114;Emmen;Drenthe;Bo;Openbaar;10249;21;0;21;529,809523809524;0; ;0;
20160415;20160722;17FV;00;Obs Dr Willem Drees;2523XC;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;23;0;23;537,391304347826;0; ;0;
20160415;20160722;17FW;00;OBS Park Stokhorst;7531EC;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;25;0;0; ;25;75,68;0;
20160415;20160722;17FY;00;Tuinstad Schiebroek;3053PA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;62;0;62;534,91935483871;0; ;0;
20160415;20160722;17GU;00;PC BS De Gong - Matendonk;7326HM;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;30;0;31;534,935483870968;0; ;0;
20160415;20160722;17IQ;00;SSBO De Verrekijker;5503BG;VELDHOVEN; 861;Veldhoven;Noord-Brabant;Sbo;Rooms-Katholiek;77338;16;0;0; ;0; ;0;
20160415;20160722;17IY;00;PC SSBO De Parasol;3144BB;MAASSLUIS; 556;Maassluis;Zuid-Holland;Sbo;Protestants-Christelijk;41338;9;0;0; ;0; ;0;
20160415;20160722;17JD;00;OBS De Dreske;7895AR;ROSWINKEL; 114;Emmen;Drenthe;Bo;Openbaar;10249;4;0;4; ;0; ;0;
20160415;20160722;17JE;00;BS Valkenbos;2565JM;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;26;0;26;537,923076923077;0; ;0;
20160415;20160722;17JG;00;BS Borgman;9712HZ;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;52;0;52;534,461538461538;0; ;0;
20160415;20160722;17JG;01;BS Borgman;9724JL;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;31;2;29;540,275862068965;0; ;0;
20160415;20160722;17JH;01;De Wilgenstam;3053CG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;52;2;50;533,94;0; ;0;
20160415;20160722;17JL;00;Chr Basisschool De Akker;8443AP;HEERENVEEN;  74;Heerenveen;Friesland;Bo;Protestants-Christelijk;42540;12;0;12;529;0; ;0;
20160415;20160722;17JM;00;Inghelosenberghe-School;4564AE;SINT JANSTEEN; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;32;0;32;534,3125;0; ;0;
20160415;20160722;17JN;00;CHR Basissch T Klinket;4371BX;KOUDEKERKE; 717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;24;1;0; ;23;84,7391304347826;0;
20160415;20160722;17JP;00;Basissch op De Slek;6102VM;ECHT;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;41797;17;0;17;533,176470588235;0; ;0;
20160415;20160722;17JV;00;De Zegge;7604EH;ALMELO; 141;Almelo;Overijssel;Bo;Protestants-Christelijk;41472;15;1;15;529,666666666667;0; ;0;
20160415;20160722;17JX;00;Basisschool Toon Hermans;6715BA;EDE GLD; 228;Ede;Gelderland;Bo;Rooms-Katholiek;31237;22;0;22;531,863636363636;0; ;0;
20160415;20160722;17KB;00;Basissch De Neerakker;6093JE;HEYTHUYSEN;1640;Leudal;Limburg;Bo;Rooms-Katholiek;23961;62;0;62;537,516129032258;0; ;0;
20160415;20160722;17KC;00;Basisschool De Borgh;7558WV;HENGELO OV; 164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;17;0;17;530,823529411765;0; ;0;
20160415;20160722;17KD;00;St Carolusschool;3769XW;SOESTERBERG; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;22;0;22;539,681818181818;0; ;0;
20160415;20160722;17KG;00;Maria Basisschool;2635HX;DEN HOORN ZH;1842;Midden-Delfland;Zuid-Holland;Bo;Rooms-Katholiek;40928;88;4;84;535,52380952381;0; ;0;
20160415;20160722;17KI;00;Maria Basissch;2042LZ;ZANDVOORT; 473;Zandvoort;Noord-Holland;Bo;Rooms-Katholiek;40775;28;0;0; ;28;77,6071428571429;0;
20160415;20160722;17KJ;00;NSV2;6531PP;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Algemeen bijzonder;29810;61;1;60;536,65;0; ;0;
20160415;20160722;17KM;00;OBS 't Swarte Meer;7894CL;ZWARTEMEER; 114;Emmen;Drenthe;Bo;Openbaar;10249;12;2;10;531,8;0; ;0;
20160415;20160722;17KU;00;Basissch Patricius;6102AS;ECHT;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;41797;31;1;30;532,966666666667;0; ;0;
20160415;20160722;17KV;00;SSBO De Schans;5921AZ;VENLO; 983;Venlo;Limburg;Sbo;Rooms-Katholiek;75597;14;12;0; ;0; ;0;
20160415;20160722;17KW;00;Kon Emma PC Basisschool;7331RG;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;26;0;26;534,423076923077;0; ;0;
20160415;20160722;17KZ;00;BS De Driesprong;5642GP;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;19;0;0; ;0; ;19;202,526315789474
20160415;20160722;17LA;00;Basissch Godfried Bomans;6715JM;EDE GLD; 228;Ede;Gelderland;Bo;Rooms-Katholiek;31237;18;0;18;532,833333333333;0; ;0;
20160415;20160722;17LB;00;Het Anker;3137WD;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;24;0;0; ;0; ;24;216,75
20160415;20160722;17LE;00;Ond Gemeensch 't Eimink;7558LA;HENGELO OV; 164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;44;2;42;536,166666666667;0; ;0;
20160415;20160722;17LF;00;Basisschool De Triangel;5021VS;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;33;1;0; ;0; ;32;197,96875
20160415;20160722;17LH;00;Basisschool In 't Park;6114EA;SUSTEREN;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;83280;38;0;38;541,578947368421;0; ;0;
20160415;20160722;17LI;00;Nicolaassch V Basisond;2041BM;ZANDVOORT; 473;Zandvoort;Noord-Holland;Bo;Rooms-Katholiek;40775;21;0;0; ;21;83,7619047619048;0;
20160415;20160722;17LM;00;OBS Twekkelerveld;7521DB;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;19;0;19;524,631578947368;0; ;0;
20160415;20160722;17LO;00;De Bergse Zonnebloem;3051NC;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;25;0;25;534,76;0; ;0;
20160415;20160722;17LQ;00;Chr BS De Hoeksteen;8441CA;HEERENVEEN;  74;Heerenveen;Friesland;Bo;Protestants-Christelijk;42540;21;0;21;530,095238095238;0; ;0;
20160415;20160722;17LT;00;PC Basissch Het Kompas;7333GZ;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;27;0;27;521,888888888889;0; ;0;
20160415;20160722;17LU;00;De Klinker school;3208RC;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Rooms-Katholiek;24597;24;0;0; ;24;74,25;0;
20160415;20160722;17LW;00;BS De Driestam;5612AD;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;49;0;0; ;0; ;49;208,714285714286
20160415;20160722;17LX;00;De Ark;3137LR;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;30;1;29;532;0; ;0;
20160415;20160722;17LY;00;Ond De Schothorst;7558DJ;HENGELO OV; 164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;13;0;13;527,769230769231;0; ;0;
20160415;20160722;17MC;00;Bs Bohemen Kijkduin;2555SB;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;61;0;61;538,918032786885;0; ;0;
20160415;20160722;17MD;00;OBS Spitsbergen;7312KC;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;11;1;10;533,2;0; ;0;
20160415;20160722;17MF;00;Boerhaave School;9728NB;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;46;0;46;535,847826086957;0; ;0;
20160415;20160722;17MH;00;Architect;1333KM;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;24;0;24;530,791666666667;0; ;0;
20160415;20160722;17MH;02;Architect II;1333KE;ALMERE;  34;Almere;Flevoland;Bo;Openbaar;41676;10;0;10;529,2;0; ;0;
20160415;20160722;17MI;00;Chr Bs de Roerganger;8446KC;HEERENVEEN;  74;Heerenveen;Friesland;Bo;Protestants-Christelijk;42540;28;0;28;539,464285714286;0; ;0;
20160415;20160722;17MJ;00;De Springplank;2315HG;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Protestants-Christelijk;40653;42;1;41;531,268292682927;0; ;0;
20160415;20160722;17MJ;01;De Leidse Houtschool;2334CG;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Protestants-Christelijk;40653;29;0;29;537,103448275862;0; ;0;
20160415;20160722;17MK;00;PC Basisschool De Rank;7316LE;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;23;0;23;532,695652173913;0; ;0;
20160415;20160722;17MM;00;De Heemde;7607NM;ALMELO; 141;Almelo;Overijssel;Bo;Protestants-Christelijk;41472;12;1;11;536;0; ;0;
20160415;20160722;17MO;00;'t Ambacht;3135HG;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;57;0;57;535,719298245614;0; ;0;
20160415;20160722;17MQ;00;Basissch de Zuidwester;5025TX;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;31;5;0; ;0; ;26;190,730769230769
20160415;20160722;17MR;00;Benoordenhout;2596XG;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;22;0;22;538,681818181818;0; ;0;
20160415;20160722;17MS;00;OBS Sprengenpark;7312AD;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;10;0;10;536,6;0; ;0;
20160415;20160722;17MT;00;OBS Prinseschool;7513AL;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;90;0;89;535,134831460674;0; ;0;
20160415;20160722;17MV;00;Eduard V Beinumschool;3055SB;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;29;0;29;538,310344827586;0; ;0;
20160415;20160722;17MX;00;Chr Basissch Het Kompas;8446EZ;HEERENVEEN;  74;Heerenveen;Friesland;Bo;Protestants-Christelijk;42540;19;1;18;531,722222222222;0; ;0;
20160415;20160722;17MY;00;Joppensz;2313GG;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Protestants-Christelijk;40653;25;0;25;529,56;0; ;0;
20160415;20160722;17MZ;00;PC Montessorisch Passe-Partout;7321ZC;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;17;1;16;533,75;0; ;0;
20160415;20160722;17NB;00;De Wierde;7606HZ;ALMELO; 141;Almelo;Overijssel;Bo;Protestants-Christelijk;41472;29;0;29;534,793103448276;0; ;0;
20160415;20160722;17ND;00;Het Spectrum;3134XC;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;26;0;26;534,653846153846;0; ;0;
20160415;20160722;17NF;00;De Baanbreker;2516PV;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;18;2;16;533,5;0; ;0;
20160415;20160722;17NG;00;OBS Berg en Bos;7313EJ;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;26;1;25;540,16;0; ;0;
20160415;20160722;17NH;00;obs Het Bijvank;7544DA;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;32;0;0; ;32;79,90625;0;
20160415;20160722;17NI;00;Bredero-School;9721XA;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;51;1;50;537,78;0; ;0;
20160415;20160722;17NJ;00;Jacob Maris-School;3055BK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;19;0;19;541,157894736842;0; ;0;
20160415;20160722;17NM;00;PC BS Prinses Margriet;7322EL;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;22;0;22;525,181818181818;0; ;0;
20160415;20160722;17NO;00;BS De Hanevoet;5655CP;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;27;0;0; ;26;80,1923076923077;0;
20160415;20160722;17NQ;00;P.C. Hooft-School;2547GA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;20;0;20;526,4;0; ;0;
20160415;20160722;17NR;00;Sterrenschool;7316LB;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;9;0;9;535,555555555556;0; ;0;
20160415;20160722;17NS;00;Obs Het Palet;7545BV;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;20;1;0; ;19;80,7368421052632;0;
20160415;20160722;17NT;00;Joseph Haydn-School;9722CL;GRONINGEN;  14;Groningen;Groningen;Bo;Openbaar;42510;51;1;50;538,42;0; ;0;
20160415;20160722;17NU;00;BS Fridtjof Nansen;3069CV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;30;0;30;538,766666666667;0; ;0;
20160415;20160722;17NV;00;Zylwyk;2317VX;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Protestants-Christelijk;40653;48;0;48;537,291666666667;0; ;0;
20160415;20160722;17NW;00;PC Basisschool Ichthus;7322NS;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;24;2;21;534,190476190476;0; ;0;
20160415;20160722;17NX;00;BS De Klim;3524HH;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;34;0;34;535,058823529412;0; ;0;
20160415;20160722;17NZ;00;BS De Klimboom;5643PM;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;44;0;44;532,522727272727;0; ;0;
20160415;20160722;17OB;00;De Schakel;3132XM;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;43;5;38;532,868421052632;0; ;0;
20160415;20160722;17OC;00;Basissch De Bleek;7554PR;HENGELO OV; 164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;17;0;17;539,529411764706;0; ;0;
20160415;20160722;17OF;00;OBS La Res;7514ZR;ENSCHEDE; 153;Enschede;Overijssel;Bo;Openbaar;41565;30;2;0; ;28;77,2142857142857;0;
20160415;20160722;17OJ;00;Kruidenhoek;3068SN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;28;0;28;534,25;0; ;0;
20160415;20160722;17OM;00;PC Basissch Pr Beatrix;7345DL;WENUM WIESEL; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;11;0;11;535,181818181818;0; ;0;
20160415;20160722;17ON;00;Daltonschool Rijnsweerd;3584GV;UTRECHT; 344;Utrecht;Utrecht;Bo;Openbaar;41400;61;0;61;543,885245901639;0; ;0;
20160415;20160722;17OR;00;De Troubadour;5616EE;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Rooms-Katholiek;40378;42;0;42;534,714285714286;0; ;0;
20160415;20160722;17OS;00;Dr H Bavinckschool;3131GC;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;24;0;24;533,666666666667;0; ;0;
20160415;20160722;17OV;00;De Vliegenier;7323RV;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;19;0;19;525,526315789474;0; ;0;
20160415;20160722;17OY;00;Prins Alexander;3069HA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;24;0;24;539,458333333333;0; ;0;
20160415;20160722;17OZ;00;De Zwaluw;2331DV;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Protestants-Christelijk;40653;15;0;15;537,666666666667;0; ;0;
20160415;20160722;17PA;00;De Boemerang;3552CC;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;40;3;37;521,486486486486;0; ;0;
20160415;20160722;17PB;00;Chr Basisschool De Ark;2546SP;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;54;0;54;532,462962962963;0; ;0;
20160415;20160722;17PC;00;PC Basisschool Beemte;7341PC;BEEMTE BROEKLAND; 200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;7;0;0; ;0; ;0;
20160415;20160722;17PF;00;BS Floralaan;5644BN;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;41248;76;0;76;534,973684210526;0; ;0;
20160415;20160722;17PG;00;De Schakel;5652NJ;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Algemeen bijzonder;40378;20;3;17;535,823529411765;0; ;0;
20160415;20160722;17PH;00;Het Visnet;3131PS;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Protestants-Christelijk;41338;24;0;24;525,083333333333;0; ;0;
20160415;20160722;17PI;00;Esrein;7553VX;HENGELO OV; 164;Hengelo;Overijssel;Bo;Rooms-Katholiek;65287;77;1;76;535,144736842105;0; ;0;
20160415;20160722;17PJ;00;Het Startpunt;2526WS;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;22;6;16;530,375;0; ;0;
20160415;20160722;17PK;00;OBS Het Web;7323JJ;APELDOORN; 200;Apeldoorn;Gelderland;Bo;Openbaar;41616;18;2;16;527,1875;0; ;0;
20160415;20160722;17PN;00;De Meridiaan;3067WL;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;10;0;10;532,8;0; ;0;
