PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;SCHOOLGEWICHT;GEMIDDELDE_GEWOGEN_LEEFTIJD;AANTAL_GEWICHTENLEERLINGEN_IN_IMPULSGEBIED;ONDERBOUW;BOVENBOUW;KLEINE_SCHOLEN_TOESLAG;DRIEVIERDE_OPSLAG_NEVENVESTIGINGEN;ZEER_KLEINE_SCHOLEN_TOESLAG;BESTRIJDING_ONDERWIJSACHTERSTANDEN;DIRECTIETOESLAG;TOTAAL_PERSONELE_BEKOSTIGING;IMPULSGEBIEDEN;PERSONEELS_EN_ARBEIDSMARKTBELEID;PRESTATIEBOX;TOTAAL
20141001;12IS;41492;65;31;34;5;41,26;16;113.109,81;86.307,86;72.488,86;0,00;0,00;15.421,39;19.434,99;306.762,91;28.400,00;58.843,30;5.285,80;399.292,01
20141001;12IT;42634;127;65;62;6;43,16;0;242.919,59;161.202,83;16.214,79;101.315,78;0,00;18.954,60;36.215,98;576.823,57;0,00;82.059,78;10.327,64;669.210,99
20141001;12IW;41496;555;290;265;0;40,53;0;1.048.260,88;666.423,93;0,00;0,00;0,00;0,00;36.215,98;1.750.900,79;0,00;267.072,45;45.132,60;2.063.105,84
20141001;12IX;41813;81;44;37;12;39,73;0;157.406,51;92.088,53;56.737,24;0,00;0,00;36.288,33;19.434,99;361.955,60;0,00;66.719,56;6.586,92;435.262,08
20141001;12IY;41778;93;49;44;6;42,10;0;180.704,11;112.890,40;47.404,41;0,00;0,00;18.704,15;19.434,99;379.138,06;0,00;69.481,48;7.562,76;456.182,30
20141001;12JD;23128;200;96;104;9;40,62;0;347.413,04;261.843,32;0,00;0,00;0,00;27.531,68;36.215,98;673.004,02;0,00;109.149,97;16.264,00;798.417,99
20141001;12JF;25351;178;67;111;0;42,13;0;247.178,86;284.899,63;0,00;0,00;0,00;0,00;36.215,98;568.294,47;0,00;101.957,07;14.474,96;684.726,50
20141001;12JI;28601;422;214;208;0;45,63;0;824.392,56;557.460,45;0,00;0,00;0,00;0,00;36.215,98;1.418.068,99;0,00;206.964,43;34.317,04;1.659.350,46
20141001;12JJ;29810;599;319;280;0;41,02;16;1.160.369,45;708.592,70;0,00;0,00;0,00;0,00;36.215,98;1.905.178,13;28.400,00;286.957,81;48.710,68;2.269.246,62
20141001;12JK;41337;382;156;226;0;36,60;0;535.328,66;539.560,54;0,00;0,00;0,00;0,00;36.215,98;1.111.105,18;0,00;188.886,83;31.064,24;1.331.056,25
20141001;12JL;41138;181;113;68;0;41,96;0;415.988,75;174.158,44;0,00;0,00;0,00;0,00;36.215,98;626.363,17;0,00;103.312,89;14.718,92;744.394,98
20141001;12JQ;20281;346;171;175;0;36,34;0;584.731,18;416.326,65;0,00;0,00;0,00;0,00;36.215,98;1.037.273,81;0,00;172.616,99;28.136,72;1.238.027,52
20141001;12JS;41731;104;41;63;0;31,54;0;131.029,79;140.076,81;32.277,72;0,00;0,00;0,00;36.215,98;339.600,30;0,00;71.873,45;8.457,28;419.931,03
20141001;12JT;42587;122;61;61;13;41,03;0;221.917,25;154.391,75;20.340,45;0,00;0,00;39.977,88;36.215,98;472.843,31;0,00;82.167,09;9.921,04;564.931,44
20141001;12JU;43928;642;304;338;0;40,43;0;1.097.450,24;848.909,41;0,00;0,00;0,00;0,00;36.215,98;1.982.575,63;0,00;306.391,23;52.207,44;2.341.174,30
20141001;12JW;45917;475;251;224;0;43,43;0;941.200,73;584.370,37;0,00;0,00;0,00;0,00;36.215,98;1.561.787,08;0,00;230.917,25;38.627,00;1.831.331,33
20141001;12JX;46385;168;86;82;75;39,54;90;306.896,90;203.583,15;0,00;0,00;0,00;226.240,89;36.215,98;772.936,92;159.750,00;118.406,17;13.661,76;1.064.754,85
20141001;12JY;47100;144;82;62;41;37,80;56;285.975,16;150.432,34;283,75;0,00;0,00;120.868,98;36.215,98;593.776,21;99.400,00;98.134,23;11.710,08;803.020,52
20141001;12KB;30582;389;196;193;0;42,81;0;729.299,91;499.619,51;0,00;0,00;0,00;0,00;36.215,98;1.265.135,40;0,00;192.050,41;31.633,48;1.488.819,29
20141001;12KD;41506;275;128;147;0;43,83;0;482.360,28;385.398,76;0,00;0,00;0,00;0,00;36.215,98;903.975,02;0,00;140.529,25;22.363,00;1.066.867,27
20141001;12KE;50844;163;75;88;0;45,17;0;287.315,27;234.536,69;0,00;0,00;0,00;0,00;36.215,98;558.067,94;0,00;95.177,97;13.255,16;666.501,07
20141001;12KG;52274;351;177;174;0;42,91;3;659.427,11;450.998,10;0,00;0,00;0,00;0,00;36.215,98;1.146.641,19;5.325,00;174.876,69;28.543,32;1.355.386,20
20141001;12KH;53015;250;111;139;0;40,40;0;400.558,60;348.972,57;0,00;0,00;0,00;0,00;36.215,98;785.747,15;0,00;129.230,75;20.330,00;935.307,90
20141001;12KJ;55238;385;161;224;0;34,62;0;537.634,67;520.411,18;0,00;0,00;0,00;0,00;36.215,98;1.094.261,83;0,00;190.242,65;31.308,20;1.315.812,68
20141001;12KM;61751;154;70;84;0;35,20;0;235.645,76;196.733,21;0,00;0,00;0,00;0,00;36.215,98;468.594,95;0,00;91.110,51;12.523,28;572.228,74
20141001;12KN;47920;218;79;139;0;43,06;0;294.872,67;360.955,84;0,00;0,00;0,00;0,00;36.215,98;692.044,49;0,00;114.768,67;17.727,76;824.540,92
20141001;12KO;61517;130;77;53;10;35,48;0;260.214,82;124.610,25;12.124,89;0,00;0,00;28.566,62;36.215,98;461.732,56;0,00;84.287,95;10.571,60;556.592,11
20141001;12KP;72853;224;105;119;0;37,76;0;365.992,03;288.578,76;0,00;0,00;0,00;0,00;36.215,98;690.786,77;0,00;117.480,31;18.215,68;826.482,76
20141001;12KS;75388;419;211;208;0;44,02;0;797.008,57;546.606,99;0,00;0,00;0,00;0,00;36.215,98;1.379.831,54;0,00;205.608,61;34.073,08;1.619.513,23
20141001;12KT;41012;461;223;238;0;39,77;0;798.180,40;592.661,82;0,00;0,00;0,00;0,00;36.215,98;1.427.058,20;0,00;224.590,09;37.488,52;1.689.136,81
20141001;12KU;40581;531;262;269;0;42,58;0;972.072,98;694.355,66;0,00;0,00;0,00;0,00;36.215,98;1.702.644,62;0,00;256.225,89;43.180,92;2.002.051,43
20141001;12KZ;83163;192;93;99;52;33,36;61;305.099,74;225.960,33;0,00;0,00;0,00;144.205,19;36.215,98;711.481,24;108.275,00;122.822,39;15.613,44;958.192,07
20141001;12LB;41293;269;112;157;13;44,17;0;423.839,39;413.346,41;0,00;0,00;0,00;41.585,37;36.215,98;914.987,15;0,00;141.452,15;21.875,08;1.078.314,38
20141001;12LD;40862;143;74;69;0;35,42;0;249.869,72;162.094,26;1.121,02;0,00;0,00;0,00;36.215,98;449.300,98;0,00;86.301,50;11.628,76;547.231,24
20141001;12LF;41672;312;152;160;0;40,78;14;551.203,71;403.665,57;0,00;0,00;0,00;0,00;36.215,98;991.085,26;24.850,00;157.251,03;25.371,84;1.198.558,13
20141001;12LG;81316;199;99;100;28;32,37;52;320.217,31;225.034,17;0,00;0,00;0,00;76.557,34;36.215,98;658.024,80;92.300,00;114.010,05;16.182,68;880.517,53
20141001;12LH;41270;288;158;130;0;45,25;0;605.866,41;346.811,73;0,00;0,00;0,00;0,00;36.215,98;988.894,12;0,00;146.404,47;23.420,16;1.158.718,75
20141001;12LJ;41481;98;55;43;7;38,71;0;194.144,44;105.600,31;40.954,44;0,00;0,00;20.887,02;36.215,98;397.802,19;0,00;71.610,81;7.969,36;477.382,36
20141001;12LK;41496;252;101;151;0;45,45;0;388.235,47;403.813,94;0,00;0,00;0,00;0,00;36.215,98;828.265,39;0,00;130.134,63;20.492,64;978.892,66
20141001;12LL;42561;116;42;74;0;43,68;0;157.980,95;193.650,51;26.682,62;0,00;0,00;0,00;36.215,98;414.530,06;0,00;76.312,85;9.433,12;500.276,03
20141001;12LM;41345;97;39;58;0;46,93;0;152.601,88;157.889,42;46.376,12;0,00;0,00;0,00;19.434,99;376.302,41;0,00;69.283,80;7.888,04;453.474,25
20141001;12LO;10925;63;25;38;10;32,24;22;80.711,54;85.352,88;65.758,35;0,00;0,00;27.290,71;19.434,99;278.548,47;39.050,00;59.501,30;5.123,16;382.222,93
20141001;12LQ;41364;374;196;178;0;41,98;0;721.720,65;456.000,72;0,00;0,00;0,00;0,00;36.215,98;1.213.937,35;0,00;185.271,31;30.413,68;1.429.622,34
20141001;12LT;41456;453;237;216;0;32,59;0;769.010,04;487.613,93;0,00;0,00;0,00;0,00;36.215,98;1.292.839,95;0,00;220.974,57;36.837,96;1.550.652,48
20141001;12LU;42554;263;125;138;0;42,48;0;463.192,90;355.764,94;0,00;0,00;0,00;0,00;36.215,98;855.173,82;0,00;135.105,97;21.387,16;1.011.666,95
20141001;12LV;41869;257;129;128;78;42,61;101;478.796,39;330.524,17;0,00;0,00;0,00;244.720,46;36.215,98;1.090.257,00;179.275,00;154.201,57;20.899,24;1.444.632,81
20141001;12LX;25351;74;26;48;0;42,62;0;96.513,71;123.962,12;65.380,14;0,00;0,00;0,00;19.434,99;305.290,96;0,00;60.774,95;6.017,68;372.083,59
20141001;12LZ;42623;107;57;50;0;41,52;0;208.666,56;127.344,66;34.221,01;0,00;0,00;0,00;36.215,98;406.448,21;0,00;72.983,30;8.701,24;488.132,75
20141001;12ME;41851;126;39;87;0;39,20;0;138.556,39;215.038,07;16.304,98;0,00;0,00;0,00;36.215,98;406.115,42;0,00;80.012,35;10.246,32;496.374,09
20141001;12MF;41886;113;61;52;7;42,80;0;226.947,57;134.595,66;29.187,38;0,00;0,00;22.014,47;36.215,98;448.961,06;0,00;77.160,06;9.189,16;535.310,28
20141001;12MJ;41856;73;31;42;0;46,81;0;121.125,61;114.170,37;69.796,34;0,00;0,00;0,00;19.434,99;324.527,31;0,00;60.405,00;5.936,36;390.868,67
20141001;12MN;41444;109;50;59;0;41,72;0;183.506,74;150.649,14;32.469,67;0,00;0,00;0,00;36.215,98;402.841,53;0,00;73.723,20;8.863,88;485.428,61
20141001;12MP;41413;86;49;37;0;36,41;0;167.714,35;88.107,29;49.998,45;0,00;0,00;0,00;19.434,99;325.255,08;0,00;65.214,35;6.993,52;397.462,95
20141001;12MQ;13662;369;182;187;18;42,35;0;673.306,54;481.299,38;0,00;0,00;0,00;56.289,65;36.215,98;1.247.111,55;0,00;188.044,05;30.007,08;1.465.162,68
20141001;12MR;41675;627;295;332;0;39,22;0;1.048.329,64;820.820,27;0,00;0,00;0,00;0,00;36.215,98;1.905.365,89;0,00;299.612,13;50.987,64;2.255.965,66
20141001;12MS;41438;280;125;155;0;38,34;0;439.082,58;378.793,56;0,00;0,00;0,00;0,00;36.215,98;854.092,12;0,00;142.788,95;22.769,60;1.019.650,67
20141001;12MT;41611;197;81;116;43;37,18;63;280.147,91;279.123,12;0,00;0,00;0,00;125.715,16;36.215,98;721.202,17;111.825,00;117.299,87;16.020,04;966.347,08
20141001;12MU;41816;87;38;49;0;42,17;0;140.261,81;125.830,03;52.993,04;0,00;0,00;0,00;19.434,99;338.519,87;0,00;65.584,30;7.074,84;411.179,01
20141001;12MY;41846;132;69;63;0;45,17;0;264.330,05;167.906,95;11.823,33;0,00;0,00;0,00;36.215,98;480.276,31;0,00;82.232,05;10.734,24;573.242,60
20141001;12MZ;41856;72;28;44;0;41,51;5;102.489,83;112.049,04;66.302,97;0,00;0,00;0,00;19.434,99;300.276,83;8.875,00;60.035,05;5.855,04;375.041,92
20141001;12NA;41637;34;17;17;0;45,12;0;65.085,19;45.280,68;105.786,43;0,00;0,00;0,00;19.434,99;235.587,29;0,00;45.976,95;2.764,88;284.329,12
20141001;12NE;41878;29;14;15;0;38,11;0;49.027,23;36.545,63;101.148,31;0,00;0,00;0,00;19.434,99;206.156,16;0,00;44.127,20;2.358,28;252.641,64
20141001;12NF;77235;253;118;135;4;46,88;0;461.443,63;367.282,46;0,00;0,00;0,00;13.222,38;36.215,98;878.164,45;0,00;131.704,89;20.573,96;1.030.443,30
20141001;12NG;41444;75;35;40;0;36,89;0;120.578,68;95.873,40;59.816,24;0,00;0,00;0,00;19.434,99;295.703,31;0,00;61.144,90;6.099,00;362.947,21
20141001;12NI;41566;62;18;44;0;36,23;0;61.458,40;104.519,55;70.399,20;0,00;0,00;0,00;19.434,99;255.812,14;0,00;56.335,55;5.041,84;317.189,53
20141001;12NK;41566;139;65;74;2;46,08;0;251.762,37;199.406,53;5.163,39;0,00;0,00;6.548,18;36.215,98;499.096,45;0,00;85.380,86;11.303,48;595.780,79
20141001;12NL;41631;120;55;65;0;39,64;1;196.527,52;161.587,56;21.768,53;0,00;0,00;0,00;36.215,98;416.099,59;1.775,00;77.792,65;9.758,40;505.425,64
20141001;12NN;41570;130;59;71;5;43,31;0;220.908,56;184.948,40;13.431,80;0,00;0,00;15.825,04;36.215,98;471.329,78;0,00;82.890,05;10.571,60;564.791,43
20141001;12NO;41447;253;114;139;0;41,91;0;419.404,51;355.775,10;0,00;0,00;0,00;0,00;36.215,98;811.395,59;0,00;130.586,57;20.573,96;962.556,12
20141001;12NS;41421;159;76;83;0;42,89;0;283.073,03;215.077,48;0,00;0,00;0,00;0,00;36.215,98;534.366,49;0,00;93.370,21;12.929,88;640.666,58
20141001;12NT;41492;216;89;127;3;43,03;0;332.073,93;329.670,70;0,00;0,00;0,00;9.461,94;36.215,98;707.422,55;0,00;114.703,53;17.565,12;839.691,20
20141001;12NU;41561;63;27;36;0;41,49;0;98.804,32;91.653,15;74.534,75;0,00;0,00;0,00;19.434,99;284.427,21;0,00;56.705,50;5.123,16;346.255,87
20141001;12NX;41371;266;107;159;16;43,34;58;400.780,33;414.334,82;0,00;0,00;0,00;50.659,03;36.215,98;901.990,16;102.950,00;140.935,07;21.631,12;1.167.506,35
20141001;12OC;41812;81;41;40;1;39,54;0;146.311,31;99.308,86;56.596,88;0,00;0,00;3.016,55;19.434,99;324.668,59;0,00;63.644,18;6.586,92;394.899,69
20141001;12OF;41516;285;145;140;17;44,73;60;552.503,75;371.130,10;0,00;0,00;0,00;54.755,77;36.215,98;1.014.605,60;106.500,00;149.801,51;23.176,20;1.294.083,31
20141001;12OK;41528;353;182;171;8;40,95;0;661.435,41;432.359,73;0,00;0,00;0,00;24.576,57;36.215,98;1.154.587,69;0,00;178.017,21;28.705,96;1.361.310,86
20141001;12ON;81316;229;150;79;14;39,08;29;532.070,58;194.957,21;0,00;0,00;0,00;41.978,03;36.215,98;805.221,80;51.475,00;123.654,13;18.622,28;998.973,21
20141001;12OQ;31267;133;70;63;0;32,66;0;227.362,06;142.363,66;9.213,80;0,00;0,00;0,00;36.215,98;415.155,50;0,00;82.602,00;10.815,56;508.573,06
20141001;12OR;32073;411;215;196;0;44,54;18;817.326,50;518.375,19;0,00;0,00;0,00;0,00;36.215,98;1.371.917,67;31.950,00;201.993,09;33.422,52;1.639.283,28
20141001;12OS;32177;181;80;101;10;38,67;0;282.242,82;247.906,99;0,00;0,00;0,00;29.822,85;36.215,98;596.188,64;0,00;106.108,69;14.718,92;717.016,25
20141001;12OT;32580;388;212;176;25;40,77;0;768.685,35;443.975,08;0,00;0,00;0,00;76.624,57;36.215,98;1.325.500,98;0,00;198.587,97;31.552,16;1.555.641,11
20141001;12OX;42616;183;80;103;0;39,65;0;285.895,48;256.087,51;0,00;0,00;0,00;0,00;36.215,98;578.198,97;0,00;104.216,77;14.881,56;697.297,30
20141001;12OY;38001;195;91;104;2;43,28;0;340.596,18;270.809,22;0,00;0,00;0,00;6.327,65;36.215,98;653.949,03;0,00;104.933,21;15.857,40;774.739,64
20141001;12OZ;38482;251;131;120;0;42,75;0;487.074,05;310.410,90;0,00;0,00;0,00;0,00;36.215,98;833.700,93;0,00;129.682,69;20.411,32;983.794,94
20141001;12PA;82785;192;88;104;0;42,20;0;324.939,82;267.168,93;0,00;0,00;0,00;0,00;36.215,98;628.324,73;0,00;108.284,23;15.613,44;752.222,40
20141001;12PB;41233;125;48;77;0;44,54;0;182.472,89;203.647,40;18.397,66;0,00;0,00;0,00;36.215,98;440.733,93;0,00;79.642,40;10.165,00;530.541,33
20141001;12PC;40874;536;218;318;2;42,33;0;806.284,92;818.260,21;0,00;0,00;0,00;6.252,83;36.215,98;1.667.013,94;0,00;259.044,75;43.587,52;1.969.646,21
20141001;12PF;47595;345;180;165;97;36,37;114;615.758,09;392.696,98;0,00;0,00;0,00;280.495,93;36.215,98;1.325.166,98;202.350,00;199.284,31;28.055,40;1.754.856,69
20141001;12PG;40540;232;117;115;0;45,03;0;447.448,68;305.975,01;0,00;0,00;0,00;0,00;36.215,98;789.639,67;0,00;121.095,83;18.866,24;929.601,74
20141001;12PH;60049;191;89;102;0;41,81;0;327.015,18;260.741,79;0,00;0,00;0,00;0,00;36.215,98;623.972,95;0,00;107.832,29;15.532,12;747.337,36
20141001;12PI;40508;604;287;317;9;42,83;0;1.068.170,86;820.824,05;0,00;0,00;0,00;28.314,95;36.215,98;1.953.525,84;0,00;291.733,73;49.117,28;2.294.376,85
20141001;12PJ;41571;223;105;118;0;39,99;0;376.901,08;294.682,10;0,00;0,00;0,00;0,00;36.215,98;707.799,16;0,00;117.028,37;18.134,36;842.961,89
20141001;12PK;40788;201;117;84;0;40,94;0;425.153,97;212.360,01;0,00;0,00;0,00;0,00;36.215,98;673.729,96;0,00;107.085,69;16.345,32;797.160,97
20141001;12PL;40946;169;79;90;0;38,15;0;276.800,87;219.390,44;0,00;0,00;0,00;0,00;36.215,98;532.407,29;0,00;97.889,61;13.743,08;644.039,98
