PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20151001;00OQ;00;Korte Vlietsch voor ZMLK;2324CR;LEIDEN; 546;Leiden;Zuid-Holland;Vso;3/4;Algemeen bijzonder;41805;0;0;0;0;0;0;0;0;0;1;17;7;12;8;14;14;4;0;0;0;0;0;0;77
20151001;00OS;00;St Maartensch;6574NA;UBBERGEN; 241;Groesbeek;Gelderland;So;3/4;Rooms-Katholiek;41331;6;20;21;23;18;29;33;40;24;23;12;0;0;0;0;0;0;0;0;0;0;0;0;249
20151001;00PQ;00;De Pels;3571KL;UTRECHT; 344;Utrecht;Utrecht;So;3/4;Openbaar;41400;0;10;8;14;11;13;9;23;24;10;2;0;0;0;0;0;0;0;0;0;0;0;0;124
20151001;00PQ;00;De Pels;3571KL;UTRECHT; 344;Utrecht;Utrecht;Vso;3/4;Openbaar;41400;0;0;0;0;0;0;0;0;0;4;15;19;28;17;7;3;0;0;0;0;0;0;0;93
20151001;00PZ;00;Herman Broerenschool;2612SP;DELFT; 503;Delft;Zuid-Holland;Vso;3/4;Algemeen bijzonder;38209;0;0;0;0;0;0;0;0;0;1;11;16;18;14;18;11;6;2;0;0;0;0;0;97
20151001;00PZ;01;Herman Broerenschool;2671HS;NAALDWIJK;1783;Westland;Zuid-Holland;So;3/4;Algemeen bijzonder;38209;0;0;0;2;3;7;8;10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20151001;00PZ;01;Herman Broerenschool;2671HS;NAALDWIJK;1783;Westland;Zuid-Holland;Vso;3/4;Algemeen bijzonder;38209;0;0;0;0;0;0;0;0;0;6;9;8;26;10;10;13;7;0;0;0;0;0;0;89
20151001;00PZ;02;Herman Broerenschool;2612SP;DELFT; 503;Delft;Zuid-Holland;So;3/4;Algemeen bijzonder;38209;0;1;1;6;5;7;3;9;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;49
20151001;00RK;00;De Stroom;3317NH;DORDRECHT; 505;Dordrecht;Zuid-Holland;Vso;3/4;Algemeen bijzonder;41417;0;0;0;0;0;0;0;0;0;6;12;8;10;6;13;11;1;0;0;0;0;0;0;67
20151001;00RL;00;Antoniusschool;1901ME;CASTRICUM; 383;Castricum;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;0;0;0;0;0;5;12;21;4;1;0;0;0;0;0;0;0;0;0;0;0;0;43
20151001;00RL;02;St. Antonius;1784NZ;DEN HELDER; 400;Den Helder;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
20151001;00RL;03;St. Antonius;1826KL;ALKMAAR; 361;Alkmaar;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;3;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
20151001;00RL;05;St. Antonius;1624CH;HOORN NH; 405;Hoorn;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
20151001;00RL;06;St. Antonius;2111HK;AERDENHOUT; 377;Bloemendaal;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;8;18;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20151001;00RL;10;Antoniusschool;1945NC;BEVERWIJK; 375;Beverwijk;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;7;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
20151001;00RL;11;Antoniusschool;1742AB;SCHAGEN; 441;Schagen;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;4;4;4;8;5;8;9;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;60
20151001;00RL;12;Antoniusschool;1701BA;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;0;0;1;0;7;11;9;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;45
20151001;00RL;13;Antoniusschool;1971GZ;IJMUIDEN; 453;Velsen;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;1;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
20151001;00RL;14;Antoniusschool;1784MC;DEN HELDER; 400;Den Helder;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;0;0;4;3;7;8;13;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;55
20151001;00RL;15;Antoniusschool;1901KS;CASTRICUM; 383;Castricum;Noord-Holland;So;3/4;Samenwerking PC, RK;41008;0;0;0;6;8;12;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
20151001;00RS;00;Talryk;9201HJ;DRACHTEN;  90;Smallingerland;Friesland;Vso;3/4;Algemeen bijzonder;42665;0;0;0;0;0;0;0;0;0;22;30;47;32;24;26;21;17;2;0;0;0;0;0;221
20151001;00RT;00;De Sonnewijser;5348RD;OSS; 828;Oss;Noord-Brabant;So;3/4;Algemeen bijzonder;42572;0;0;0;0;6;7;10;7;16;8;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20151001;00RT;00;De Sonnewijser;5348RD;OSS; 828;Oss;Noord-Brabant;Vso;3/4;Algemeen bijzonder;42572;0;0;0;0;0;0;0;0;0;8;15;21;19;25;27;13;2;0;0;0;0;0;0;130
20151001;00RT;01;De Sonnewijser;4001XM;TIEL; 281;Tiel;Gelderland;Vso;3/4;Algemeen bijzonder;42572;0;0;0;0;0;0;0;0;0;15;24;27;17;5;0;1;0;0;0;0;0;0;0;89
20151001;00RT;03;De Sonnewijser;5402EK;UDEN; 856;Uden;Noord-Brabant;So;3/4;Algemeen bijzonder;42572;0;0;0;0;9;7;16;20;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;80
20151001;00RU;00;SSBO De Wissel;1623MA;HOORN NH; 405;Hoorn;Noord-Holland;Sbo;nvt;Algemeen bijzonder;41470;0;1;7;11;31;33;39;45;45;21;0;0;0;0;0;0;0;0;0;0;0;0;0;233
20151001;00RX;00;SBO Arcadia;6466HX;KERKRADE; 928;Kerkrade;Limburg;Sbo;nvt;Rooms-Katholiek;41516;0;2;10;9;8;5;12;20;21;18;1;0;0;0;0;0;0;0;0;0;0;0;0;106
20151001;00SH;00;Inst v Orthopedagog Ond;6225AR;MAASTRICHT; 935;Maastricht;Limburg;So;3/4;Rooms-Katholiek;41373;0;3;11;15;9;12;10;14;15;21;4;0;0;0;0;0;0;0;0;0;0;0;0;114
20151001;00SH;00;Inst v Orthopedagog Ond;6225AR;MAASTRICHT; 935;Maastricht;Limburg;Vso;3/4;Rooms-Katholiek;41373;0;0;0;0;0;0;0;0;0;12;24;33;52;36;19;14;6;1;0;0;0;0;0;197
20151001;00SI;00;OZC Orion;2353GA;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;So;3/4;Openbaar;42504;1;16;11;10;4;2;10;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;66
20151001;00SL;00;Stichting Mozarthof;1217CM;HILVERSUM; 402;Hilversum;Noord-Holland;So;3/4;Algemeen bijzonder;41290;0;3;3;2;9;9;5;19;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;68
20151001;00SL;00;Stichting Mozarthof;1217CM;HILVERSUM; 402;Hilversum;Noord-Holland;Vso;3/4;Algemeen bijzonder;41290;0;0;0;0;0;0;0;0;0;13;14;19;17;27;10;13;18;4;0;0;0;0;0;135
20151001;00SO;00;Hamalandschool;7131VB;LICHTENVOORDE;1586;Oost Gelre;Gelderland;So;3/4;Algemeen bijzonder;40631;0;0;0;3;2;4;3;7;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;32
20151001;00SO;00;Hamalandschool;7131VB;LICHTENVOORDE;1586;Oost Gelre;Gelderland;Vso;3/4;Algemeen bijzonder;40631;0;0;0;0;0;0;0;0;1;5;14;12;7;13;20;14;13;1;0;0;0;0;0;100
20151001;00SQ;00;SSBO Focus;5801AP;VENRAY; 984;Venray;Limburg;Sbo;nvt;Rooms-Katholiek;44397;0;2;3;5;8;9;15;13;25;17;0;0;0;0;0;0;0;0;0;0;0;0;0;97
20151001;00SU;00;Opb. School v. ZMLK Emmen;7812GE;EMMEN; 114;Emmen;Drenthe;So;3/4;Openbaar;10249;0;0;2;1;4;4;8;12;9;11;1;0;0;0;0;0;0;0;0;0;0;0;0;52
20151001;00SU;00;Opb. School v. ZMLK Emmen;7812GE;EMMEN; 114;Emmen;Drenthe;Vso;3/4;Openbaar;10249;0;0;0;0;0;0;0;0;0;4;11;18;25;14;15;7;0;0;0;0;0;0;0;94
20151001;00TD;00;De Zevensprong;1944HJ;BEVERWIJK; 375;Beverwijk;Noord-Holland;Vso;3/4;Algemeen bijzonder;40837;0;0;0;0;0;0;0;0;0;5;11;16;25;19;17;24;22;4;0;0;0;0;0;143
20151001;00TN;00;SSBO Op de Tump;6097AH;HEEL;1641;Maasgouw;Limburg;Sbo;nvt;Algemeen bijzonder;23961;0;2;4;3;12;13;18;20;21;12;1;0;0;0;0;0;0;0;0;0;0;0;0;106
20151001;00TO;00;Talita Koemi School;6532CL;NIJMEGEN; 268;Nijmegen;Gelderland;So;3/4;Rooms-Katholiek;41531;0;0;6;7;2;13;7;8;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20151001;00TO;00;Talita Koemi School;6532CL;NIJMEGEN; 268;Nijmegen;Gelderland;Vso;3/4;Rooms-Katholiek;41531;0;0;0;0;0;0;0;0;0;6;19;25;15;17;13;8;8;1;0;0;0;0;0;112
20151001;00TR;00;SSBO Hertog van Brabantschool;5262JH;VUGHT; 865;Vught;Noord-Brabant;Sbo;nvt;Algemeen bijzonder;41619;0;1;3;4;7;7;10;18;15;18;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20151001;00UE;00;SBO De Steenen Kamer;3332KP;ZWIJNDRECHT; 642;Zwijndrecht;Zuid-Holland;Sbo;nvt;Algemeen bijzonder;41417;0;4;2;14;20;17;23;28;35;19;1;0;0;0;0;0;0;0;0;0;0;0;0;163
20151001;00UI;00;SSBO St Michael;3814RV;AMERSFOORT; 307;Amersfoort;Utrecht;Sbo;nvt;Rooms-Katholiek;71488;0;1;1;9;11;18;18;30;29;17;1;0;0;0;0;0;0;0;0;0;0;0;0;135
20151001;00UN;00;Tijstroom;1503TS;ZAANDAM; 479;Zaanstad;Noord-Holland;Sbo;nvt;Interconfessioneel;41251;0;2;3;2;8;11;21;12;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;82
20151001;00UT;00;BLO School Lataste;6085AT;HORN;1640;Leudal;Limburg;So;3/4;Rooms-Katholiek;41008;0;0;6;9;21;12;28;12;28;16;3;0;0;0;0;0;0;0;0;0;0;0;0;135
20151001;00UY;00;SBO Beatrix de Burcht;4205NK;GORINCHEM; 512;Gorinchem;Zuid-Holland;Sbo;nvt;Protestants-Christelijk;41396;0;3;1;7;16;18;27;18;30;23;0;0;0;0;0;0;0;0;0;0;0;0;0;143
20151001;00VD;00;RK SSBO Het Kompas;4871XA;ETTEN-LEUR; 777;Etten-Leur;Noord-Brabant;Sbo;nvt;Rooms-Katholiek;55303;0;0;1;8;14;15;23;21;18;14;0;0;0;0;0;0;0;0;0;0;0;0;0;114
20151001;00VV;00;Prof Fritz Redlschool;3584CX;UTRECHT; 344;Utrecht;Utrecht;So;3/4;Algemeen bijzonder;48856;0;0;0;2;3;8;4;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27
20151001;00VV;00;Prof Fritz Redlschool;3584CX;UTRECHT; 344;Utrecht;Utrecht;Vso;3/4;Algemeen bijzonder;48856;0;0;0;0;0;0;0;0;0;0;3;8;4;12;11;2;0;0;0;0;0;0;0;40
20151001;00VW;00;De Kameleon;3351ED;PAPENDRECHT; 590;Papendrecht;Zuid-Holland;Sbo;nvt;Algemeen bijzonder;41417;0;2;5;5;12;14;18;26;30;21;2;0;0;0;0;0;0;0;0;0;0;0;0;135
20151001;00WK;00;SSBO De Wingerd;5431LZ;CUIJK;1684;Cuijk;Noord-Brabant;Sbo;nvt;Openbaar;41443;0;2;4;7;9;9;21;8;14;9;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20151001;00WO;00;SSBO;2566EA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Sbo;nvt;Algemeen bijzonder;95694;0;7;8;4;10;7;6;15;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;69
20151001;00YG;00;SSBO De Peelhorst;5961BA;HORST;1507;Horst aan de Maas;Limburg;Sbo;nvt;Rooms-Katholiek;47920;0;2;3;2;7;11;8;23;31;15;0;0;0;0;0;0;0;0;0;0;0;0;0;102
20151001;00ZF;00;De Atlas;9402VE;ASSEN; 106;Assen;Drenthe;Vso;3/4;Algemeen bijzonder;41414;0;0;0;0;0;0;0;0;0;8;12;15;18;20;14;3;2;0;0;0;0;0;0;92
20151001;00ZF;01;De Atlas;7825SE;EMMEN; 114;Emmen;Drenthe;Vso;3/4;Algemeen bijzonder;41414;0;0;0;0;0;0;0;0;1;6;18;15;22;27;10;5;0;0;0;0;0;0;0;104
20151001;00ZF;11;De Atlas;7906HW;HOOGEVEEN; 118;Hoogeveen;Drenthe;Vso;3/4;Algemeen bijzonder;41414;0;0;0;0;0;0;0;0;0;2;4;6;7;6;7;0;0;0;0;0;0;0;0;32
20151001;00ZF;13;De Atlas;7903AB;HOOGEVEEN; 118;Hoogeveen;Drenthe;Vso;3/4;Algemeen bijzonder;41414;0;0;0;0;0;0;0;0;0;0;3;5;10;8;4;1;0;0;0;0;0;0;0;31
20151001;00ZN;00;Schuttes Bosschool;7531HX;ENSCHEDE; 153;Enschede;Overijssel;So;3/4;Algemeen bijzonder;25859;0;2;4;8;5;15;14;15;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20151001;00ZR;00;SSBO De Schilderspoort;6903PZ;ZEVENAAR; 299;Zevenaar;Gelderland;Sbo;nvt;Algemeen bijzonder;40901;0;8;11;19;20;29;45;49;48;19;0;0;0;0;0;0;0;0;0;0;0;0;0;248
20151001;00ZS;00;SSBO Elim;7462TK;RIJSSEN;1742;Rijssen-Holten;Overijssel;Sbo;nvt;Protestants-Christelijk;77196;0;2;6;9;6;9;25;21;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20151001;01AC;00;SSBO De Driemaster;8251GP;DRONTEN; 303;Dronten;Flevoland;Sbo;nvt;Algemeen bijzonder;61778;0;2;6;5;4;16;14;12;15;9;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20151001;01AI;00;Mw Dr CP Gelinksch;3233AV;OOSTVOORNE; 614;Westvoorne;Zuid-Holland;So;3/4;Algemeen bijzonder;62077;1;15;12;13;16;21;24;25;34;21;0;0;0;0;0;0;0;0;0;0;0;0;0;182
20151001;01AI;01;Mw Dr CP Gelinksch;3207BH;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;So;3/4;Algemeen bijzonder;62077;0;1;2;10;11;11;22;23;17;15;0;0;0;0;0;0;0;0;0;0;0;0;0;112
20151001;01AI;02;Mw Dr CP Gelinksch;3224HE;HELLEVOETSLUIS; 530;Hellevoetsluis;Zuid-Holland;So;3/4;Algemeen bijzonder;62077;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
20151001;01AI;04;Mw Dr CP Gelinckschool;3121JN;SCHIEDAM; 606;Schiedam;Zuid-Holland;So;3/4;Algemeen bijzonder;62077;0;0;0;2;6;14;12;17;29;11;2;0;0;0;0;0;0;0;0;0;0;0;0;93
20151001;01AJ;00;Dr A Verschoor School;8072DD;NUNSPEET; 302;Nunspeet;Gelderland;So;3/4;Algemeen bijzonder;62129;3;10;16;17;25;22;34;47;58;33;3;0;0;0;0;0;0;0;0;0;0;0;0;268
20151001;01AJ;00;Dr A Verschoor School;8072DD;NUNSPEET; 302;Nunspeet;Gelderland;Vso;3/4;Algemeen bijzonder;62129;0;0;0;0;0;0;0;0;0;3;12;4;1;0;0;0;0;0;0;0;0;0;0;20
20151001;01AK;00;SSBO Johan Seckel;7731BL;OMMEN; 175;Ommen;Overijssel;Sbo;nvt;Protestants-Christelijk;62181;0;5;8;12;8;9;18;24;22;12;0;0;0;0;0;0;0;0;0;0;0;0;0;118
20151001;01BO;00;SSBO Toermalijn;7822EM;EMMEN; 114;Emmen;Drenthe;Sbo;nvt;Rooms-Katholiek;40999;0;0;2;11;15;13;19;20;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;112
20151001;01BS;00;Schreuder College;3053ZV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Algemeen bijzonder;62077;0;0;0;0;0;0;0;0;0;4;18;34;22;24;15;5;2;0;0;0;0;0;0;124
20151001;01BS;04;M J Schreuderschool;3029NP;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Algemeen bijzonder;62077;0;0;0;0;0;0;0;0;0;0;0;0;7;26;27;13;1;0;0;0;0;0;0;74
20151001;01BS;08;Schreuder College;3085EW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Algemeen bijzonder;62077;0;0;0;0;0;0;0;0;0;8;28;37;55;41;8;0;0;0;0;0;0;0;0;177
20151001;01BS;09;Schreuder College;3061EW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Algemeen bijzonder;62077;0;0;0;0;0;0;0;0;0;5;12;10;33;23;15;9;1;0;0;0;0;0;0;108
20151001;01CE;00;SSBO De Twine;9101AB;DOKKUM;  58;Dongeradeel;Friesland;Sbo;nvt;Protestants-Christelijk;40788;0;8;18;25;27;35;41;34;45;24;0;0;0;0;0;0;0;0;0;0;0;0;0;257
20151001;01CN;00;'t Iemenschoer;7556WS;HENGELO OV; 164;Hengelo;Overijssel;So;3/4;Algemeen bijzonder;70163;0;0;7;8;7;8;14;10;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20151001;01CN;00;'t Iemenschoer;7556WS;HENGELO OV; 164;Hengelo;Overijssel;Vso;3/4;Algemeen bijzonder;70163;0;0;0;0;0;0;0;0;0;3;18;18;25;19;23;13;10;6;0;0;0;0;0;135
20151001;01CX;00;SSBO De Vonder;7776BE;SLAGHAREN; 160;Hardenberg;Overijssel;Sbo;nvt;Rooms-Katholiek;40888;0;3;4;3;4;10;2;12;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20151001;01CZ;00;SBO De Sprong;6217NH;MAASTRICHT; 935;Maastricht;Limburg;Sbo;nvt;Rooms-Katholiek;41373;0;1;4;3;16;13;17;20;15;20;1;0;0;0;0;0;0;0;0;0;0;0;0;110
20151001;01DM;00;SSBO Het Mozaiek;6135GC;SITTARD;1883;Sittard-Geleen;Limburg;Sbo;nvt;Rooms-Katholiek;83280;0;0;6;5;9;10;25;27;30;29;0;0;0;0;0;0;0;0;0;0;0;0;0;141
20151001;01FJ;00;SSBO De Prinsenhof;7316DK;APELDOORN; 200;Apeldoorn;Gelderland;Sbo;nvt;Protestants-Christelijk;72464;0;1;8;12;9;26;36;39;39;24;0;0;0;0;0;0;0;0;0;0;0;0;0;194
20151001;01FN;00;SSBO SAM, loc Boddens Hosang;7002JA;DOETINCHEM; 222;Doetinchem;Gelderland;Sbo;nvt;Algemeen bijzonder;22453;0;0;0;0;0;8;18;28;32;24;0;0;0;0;0;0;0;0;0;0;0;0;0;110
20151001;01FX;00;ZML De Bodde;5044EL;TILBURG; 855;Tilburg;Noord-Brabant;So;3/4;Rooms-Katholiek;73114;0;1;6;17;6;10;14;18;11;10;3;0;0;0;0;0;0;0;0;0;0;0;0;96
20151001;01FX;00;ZML De Bodde;5044EL;TILBURG; 855;Tilburg;Noord-Brabant;Vso;3/4;Rooms-Katholiek;73114;0;0;0;0;0;0;0;0;0;9;31;26;34;24;23;12;0;0;0;0;0;0;0;159
20151001;01GE;00;SSBO De Horst;6101NM;ECHT;1711;Echt-Susteren;Limburg;Sbo;nvt;Algemeen bijzonder;83280;0;0;5;4;9;16;15;23;19;17;0;0;0;0;0;0;0;0;0;0;0;0;0;108
20151001;01GF;00;SO4 De Windroos;6545LX;NIJMEGEN; 268;Nijmegen;Gelderland;So;3/4;Rooms-Katholiek;29810;0;0;0;0;1;8;12;15;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;58
20151001;01GQ;00;RK SSBO Carolus;6561AR;GROESBEEK; 241;Groesbeek;Gelderland;Sbo;nvt;Rooms-Katholiek;42486;0;0;1;1;6;12;15;9;14;22;1;0;0;0;0;0;0;0;0;0;0;0;0;81
20151001;01JE;00;De Ommezwaai;6825EX;ARNHEM; 202;Arnhem;Gelderland;So;3/4;Algemeen bijzonder;76689;0;0;3;5;9;9;23;24;27;28;7;0;0;0;0;0;0;0;0;0;0;0;0;135
20151001;01JE;01;De Fonkel;6713KM;EDE GLD; 228;Ede;Gelderland;So;3/4;Algemeen bijzonder;76689;0;0;3;4;9;11;7;19;23;14;1;0;0;0;0;0;0;0;0;0;0;0;0;91
20151001;01JH;00;Sgm. so/vso De Brouwerij;6671DN;ZETTEN;1734;Overbetuwe;Gelderland;Vso;3/4;Protestants-Christelijk;41210;0;0;0;0;0;0;0;0;0;0;2;7;5;9;9;8;4;1;0;0;0;0;0;45
20151001;01JH;02;De Brouwerij;6717LX;EDE GLD; 228;Ede;Gelderland;So;3/4;Protestants-Christelijk;41210;0;0;0;2;2;3;8;6;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;32
20151001;01JH;03;De Brouwerij;6717LX;EDE GLD; 228;Ede;Gelderland;Vso;3/4;Protestants-Christelijk;41210;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3
20151001;01JH;04;Sgm. so/vso De Brouwerij;6671DN;ZETTEN;1734;Overbetuwe;Gelderland;Vso;3/4;Protestants-Christelijk;41210;0;0;0;0;0;0;0;0;0;0;5;10;19;37;36;6;0;0;0;0;0;0;0;113
20151001;01JH;05;Sgm. so/vso De Brouwerij;6861EE;OOSTERBEEK; 274;Renkum;Gelderland;So;3/4;Protestants-Christelijk;41210;0;5;1;2;1;3;4;14;9;4;2;0;0;0;0;0;0;0;0;0;0;0;0;45
20151001;01JH;05;Sgm. so/vso De Brouwerij;6861EE;OOSTERBEEK; 274;Renkum;Gelderland;Vso;3/4;Protestants-Christelijk;41210;0;0;0;0;0;0;0;0;0;6;11;14;27;24;27;11;6;4;1;0;0;0;0;131
20151001;01JO;00;Auris Prof. Groenschool;3813VE;AMERSFOORT; 307;Amersfoort;Utrecht;So;  2;Algemeen bijzonder;41314;0;15;25;34;30;40;31;29;27;20;3;0;0;0;0;0;0;0;0;0;0;0;0;254
20151001;01JO;02;Auris De Kring;4461DS;GOES; 664;Goes;Zeeland;So;  2;Algemeen bijzonder;41314;0;3;12;12;18;25;18;26;13;14;2;0;0;0;0;0;0;0;0;0;0;0;0;143
20151001;01JO;03;De Weerklank;2324VN;LEIDEN; 546;Leiden;Zuid-Holland;Vso;  2;Protestants-Christelijk;41314;0;0;0;0;0;0;0;0;0;11;19;22;21;8;5;0;0;0;0;0;0;0;0;86
20151001;01JO;04;de Weerklank;2324VN;LEIDEN; 546;Leiden;Zuid-Holland;So;  2;Protestants-Christelijk;41314;1;7;19;18;23;10;10;16;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;134
20151001;01JO;05;De Weerklank;2402VA;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;So;  2;Protestants-Christelijk;41314;0;7;11;11;10;8;14;11;11;6;1;0;0;0;0;0;0;0;0;0;0;0;0;90
20151001;01JO;06;De Spreekhoorn;4812GE;BREDA; 758;Breda;Noord-Brabant;So;  2;Rooms-Katholiek;41314;0;9;18;11;27;22;21;30;26;34;8;0;0;0;0;0;0;0;0;0;0;0;0;206
20151001;01JO;07;De Spreekhoorn;5042CS;TILBURG; 855;Tilburg;Noord-Brabant;So;  2;Rooms-Katholiek;41314;0;6;15;14;22;20;8;16;16;11;2;0;0;0;0;0;0;0;0;0;0;0;0;130
20151001;01JO;08;Montaal;4621CH;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;So;  2;Rooms-Katholiek;41314;0;7;8;14;12;14;17;21;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107
20151001;01JO;09;Auris College;3067PW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;  2;Algemeen bijzonder;41314;0;0;0;0;0;0;0;0;0;13;35;46;47;42;36;10;4;0;1;0;0;0;0;234
20151001;01JO;10;Auris Hildernisseschool;3028XW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;  2;Algemeen bijzonder;41314;0;6;19;26;29;28;16;13;18;13;0;0;0;0;0;0;0;0;0;0;0;0;0;168
20151001;01JO;11;L.W. Hildernisseschool;2805AR;GOUDA; 513;Gouda;Zuid-Holland;So;  2;Algemeen bijzonder;41314;0;7;12;14;13;7;10;9;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20151001;01JO;12;Auris College Utrecht;3563EP;UTRECHT; 344;Utrecht;Utrecht;Vso;  2;Algemeen bijzonder;41314;0;0;0;0;0;0;0;0;0;5;17;25;27;34;18;9;1;0;0;0;0;0;0;136
20151001;01JO;13;Auris Ammanschool;3319HR;DORDRECHT; 505;Dordrecht;Zuid-Holland;So;  2;Algemeen bijzonder;41314;0;6;20;16;13;12;17;13;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;121
20151001;01JO;14;Auris Dr. M. Polanoschool;3076EB;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;  2;Algemeen bijzonder;41314;6;12;17;18;12;11;11;13;19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;124
20151001;01JO;15;Auris Bertha Mullerschool;3563VJ;UTRECHT; 344;Utrecht;Utrecht;So;  2;Algemeen bijzonder;41314;0;14;18;19;21;17;14;12;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;135
20151001;01JO;17;Prof. van Gilseschool;2015KN;HAARLEM; 392;Haarlem;Noord-Holland;So;  2;Openbaar;41314;0;2;14;11;18;12;20;19;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;126
20151001;01JO;18;Prof. van Gilseschool;2134XS;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;So;  2;Openbaar;41314;0;2;7;12;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
20151001;01JO;19;Prof. van Gilseschool;1962WN;HEEMSKERK; 396;Heemskerk;Noord-Holland;So;  2;Openbaar;41314;0;5;8;6;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
20151001;01JO;20;Auris Taalfontein;3078PE;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;  2;Algemeen bijzonder;41314;0;4;23;21;16;16;14;19;15;11;0;0;0;0;0;0;0;0;0;0;0;0;0;139
